,fromAddress,CNT_DEX_TX,TOTAL_DEX_OUT,MIN_BLOCK_ANALYZED,MAX_BLOCK_ANALYZED,FREQ_CNT_DEX_TX,MAX_DEX_OUT,CNT_UNISWAP_OUT,SUM_UNISWAP_OUT,CNT_KYBER_OUT,SUM_KYBER_OUT,CNT_DXDY_OUT,SUM_DXDY_OUT,CNT_nan_OUT,SUM_nan_OUT,CNT_BALANCER_OUT,SUM_BALANCER_OUT,CNT_DEX_AG_OUT,SUM_DEX_AG_OUT,CNT_AIRSWAP_OUT,SUM_AIRSWAP_OUT,CNT_TOTLE_OUT,SUM_TOTLE_OUT,CNT_ONE_INCH_OUT,SUM_ONE_INCH_OUT,CNT_PARASWAP_V2_OUT,SUM_PARASWAP_V2_OUT,CNT_BINANCE_OUT,SUM_BINANCE_OUT,ADDRESS_CATEGORY
4225,0XDA8227CC6BBAFDB4333CD93501C0CE9FE38822F9,3,0.0,11567122,11568294,390,0.0,1,0.0,0,0.0,0,0.0,0,0,0,0,1,0.0,0,0,0,0.0,0,0,1,0.0,0,0.0,MINIMAL
4226,0XDA805CF15007EA16FFF9C2D5FDE3A74C6D105320,2,0.0,12521518,12523131,806,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,2,0.0,0,0.0,MINIMAL
4227,0XDA70F43C8EB8A66B6398675E1E50DC7390FAEA04,5,0.0,11229020,11675946,89385,0.0,4,0.0,0,0.0,0,0.0,0,0,0,0,1,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,MINIMAL
4228,0XDA689C1CF096340107218BBF549A48827DCCFE00,5,0.0,12242640,12618508,75173,0.0,0,0.0,0,0.0,0,0.0,0,0,2,0,0,0.0,0,0,0,0.0,3,0,0,0.0,0,0.0,MINIMAL
4229,0XDA65B3E5BE8157F6FBF27FF5D3E5AE75147527E4,1,0.0,12613118,12613118,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,MINIMAL
4230,0XDA505E71DACB8215B31B9DBAD8EAA15BDA47BD0B,4,0.0,12564054,12692737,32170,0.0,4,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,MINIMAL
4231,0XDA4CCAA5A682DFFA9C7247E32CCC26D15C827F07,1,0.0,12576575,12576575,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,1,0,0,0.0,0,0,0,0.0,0,0.0,MINIMAL
4232,0XDA4BDE80C108F8B3A29DB80E4400FA33EADF91C2,1,0.0,12449718,12449718,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,1,0,0,0.0,0,0,0,0.0,0,0.0,MINIMAL
4233,0XDA480D253CA608AD30FB1B419001262FB803573C,13,0.0,12462220,12692607,17722,0.0,13,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,MINIMAL
4234,0XDA234307C84FD11D9293C0A126E3375D3D938087,4,0.0,12672812,12678561,1437,0.0,3,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,1,0,0,0.0,0,0.0,MINIMAL
4235,0XDA1657D0E137DEC3116E8569FA09D8B27FCC2975,54,0.0,11367262,12622536,23245,0.0,53,0.0,0,0.0,0,0.0,0,0,1,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,MINIMAL
4236,0XDA11F072C1D42251DE80EEADED4FF9B666596117,1,0.0,12662460,12662460,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,1,0,0,0.0,0,0.0,MINIMAL
4237,0XDA0462FDF15A9687544A9E9C20413081D17129D9,5,0.0,11540192,11573318,6625,0.0,2,0.0,0,0.0,1,0.0,0,0,0,0,1,0.0,0,0,0,0.0,0,0,1,0.0,0,0.0,MINIMAL
4238,0XD9FAC4A57145C3C27CF16B0A21C3226843ACF54A,2,0.0,12649898,12661032,5567,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,2,0,0,0.0,0,0.0,MINIMAL
4239,0XD9EE90699EDDD5B99D1DED4DD35A2311A61467B3,4,0.0,12494348,12692754,49601,0.0,4,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,MINIMAL
4240,0XD9ECA9AFAF019E68406C8F9021EBD1AA235DF1AC,1,0.0,12679938,12679938,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,1,0,0,0.0,0,0.0,MINIMAL
4241,0XD9E525A98F1458E7EE4A37D678CF9DC8CF82DB75,1,0.0,12449931,12449931,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,1,0,0,0.0,0,0,0,0.0,0,0.0,MINIMAL
4242,0XD9D012664D0C80727A281F3A210AA02D4DF608C8,5,0.0,11852796,12684834,166407,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,5,0,0,0.0,0,0.0,MINIMAL
4243,0XD9C2CB8B2388E97E996BCA0355134DE8B62CC0AF,2,0.0,12692671,12692779,54,0.0,2,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,MINIMAL
4244,0XD9BE31DDDDCEA86B725A4BAC481BF1880A61D526,1,0.0,12470150,12470150,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,1,0,0,0.0,0,0,0,0.0,0,0.0,MINIMAL
4245,0XD9960E98937186CCC1D970012BF1B2D08CC22AEE,1,0.0,12444522,12444522,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,1,0,0,0.0,0,0,0,0.0,0,0.0,MINIMAL
4246,0XD98B6DDE67EC4CD8A689300990013FB8125F9403,1,0.0,12419088,12419088,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,1,0,0,0.0,0,0,0,0.0,0,0.0,MINIMAL
4247,0XD98379F5744A2832B5B098EDB003176260E04944,2,0.0,12569222,12692602,61690,0.0,2,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,MINIMAL
4248,0XD97981A030BD7C96FEC37C15863BCFB91541BA88,1,0.0,12691862,12691862,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,1,0,0,0.0,0,0.0,MINIMAL
4249,0XD964CF3C74C58A04E1CD8F18F13408423B5569E7,3,0.0,12476927,12692698,71923,0.0,3,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,MINIMAL
4250,0XD9605894BB8C8DAA55D1CEFB9D4C2E7633B1CEC4,1,0.0,12654245,12654245,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,MINIMAL
4251,0XD94734251F9063F701119F75B7595139D6134BC2,1,0.0,12679376,12679376,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,1,0,0,0.0,0,0.0,MINIMAL
4252,0XD942F027564C507B494E83AC5976C82B64A50456,6,0.0,12651487,12692499,6835,0.0,6,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,MINIMAL
4253,0XD93B229FCD1EA4E26C6D31C88222DF16532C7676,8,0.0,12562364,12692730,16295,0.0,8,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,MINIMAL
4254,0XD930DE2473AAB788A1AD4A931838A3D29A737BE2,5,0.0,12257239,12685991,85750,0.0,3,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,2,0,0,0.0,0,0.0,MINIMAL
4255,0XD92C3AB2A68502F876082017D027C6DA3C858BCC,1,0.0,12619649,12619649,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,MINIMAL
4256,0XD9227FDB1893B1470BB750782D29270592C6888B,36,0.0,11498744,12632462,31492,0.0,0,0.0,0,0.0,0,0.0,0,0,4,0,0,0.0,0,0,0,0.0,32,0,0,0.0,0,0.0,MINIMAL
4257,0XD922402466DBC7B36C4D7C6F71200C1B013B998D,1,0.0,12528702,12528702,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,1,0,0,0.0,0,0,0,0.0,0,0.0,MINIMAL
4258,0XD912CD1D0DB847A213BE6F2252D8DE4DFB7FB8A1,1,0.0,12650701,12650701,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,MINIMAL
4259,0XD9098DF1A2F9B8E4E98B116D06CD3813602CA293,5,0.0,11560246,11573364,2623,0.0,2,0.0,0,0.0,1,0.0,0,0,0,0,1,0.0,0,0,0,0.0,0,0,1,0.0,0,0.0,MINIMAL
4260,0XD8FDE3AF5DFD705A6EEC8188BE7903F4D59833CF,56,0.0,11576255,12692974,19941,0.0,56,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,MINIMAL
4261,0XD8F3C60F2C0962A47715FFC81E093FADE8424DFB,116,0.0,12265846,12687607,3635,0.0,115,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,1,0,0,0.0,0,0.0,MINIMAL
4262,0XD8E15C71964B05FFA0884C9FA21E19F7A3C6449D,17,0.0,11683777,12496554,47810,0.0,0,0.0,0,0.0,0,0.0,0,0,3,0,0,0.0,2,0,0,0.0,12,0,0,0.0,0,0.0,MINIMAL
4263,0XD8DF0574E31551F2220890BC4057798D806F5F30,1,0.0,12659292,12659292,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,1,0,0,0.0,0,0.0,MINIMAL
4264,0XD8D982071106985D5B41DB4756768590108F4EA2,1,0.0,12687766,12687766,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,MINIMAL
4265,0XD8CEADFD625315CADB455B8DC177A4A97C2F9434,1,0.0,12690952,12690952,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,MINIMAL
4266,0XD8CDA0D9B04839A17F5B97F9B355E41BB8A84046,2,0.0,12692561,12692691,65,0.0,2,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,MINIMAL
4267,0XD89930DC35F62AF1EA7FC23492827467FD8B66E9,34,0.0,12407784,12692704,8380,0.0,34,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,MINIMAL
4268,0XD891E9F0B9D498F69083C56774183D3611E7B8B6,9,0.0,10161996,12621740,273304,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,9,0,0,0.0,0,0,0,0.0,0,0.0,MINIMAL
4269,0XD88D0E3240AE2FADD1505F647A287090B20EE048,13,0.0,12400340,12692617,22482,0.0,13,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,MINIMAL
4270,0XD885CBF61223431C5CA788D24DF228F2419877A9,66,0.0,12255254,12692741,6628,0.0,66,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,MINIMAL
4271,0XD88564F77CBFA1CACB55A66A43B2EEDA0B4B5779,1,0.0,12498264,12498264,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,1,0,0,0.0,0,0,0,0.0,0,0.0,MINIMAL
4272,0XD882B99F353799C8277A0570F771156F974E222B,2,0.0,12497587,12529034,15723,0.0,0,0.0,0,0.0,2,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,MINIMAL
4273,0XD8801C4E0A0C7DA6635E311C1DCB9309ACCF6081,1,0.0,12682018,12682018,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,1,0,0,0.0,0,0.0,MINIMAL
4274,0XD875B2718FB7FE827AFEBD1DB46AEB6DB3530652,1,0.0,12683468,12683468,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,1,0,0,0.0,0,0.0,MINIMAL
4275,0XD873672E5BC3F2673F3FD2BCF722193DBCFFA9AD,1,0.0,12599683,12599683,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,MINIMAL
4276,0XD86F9EAC46C1078D35D1076F251DA5033BFBC5BB,488,0.0,12325738,12692820,752,0.0,488,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,MINIMAL
4277,0XD86D1329493359C1FDAFD9E1BC00FCCB93BB82C1,4,0.0,12233571,12664210,107659,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,4,0,0,0.0,0,0.0,MINIMAL
4278,0XD85DE219577AFEB0178DAF295803AE90DB4D8339,1,0.0,12658870,12658870,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,1,0,0,0.0,0,0.0,MINIMAL
4279,0XD8575C317396DADEFD83D83E4F0144F0AEE7934D,6,0.0,12606224,12664320,9682,0.0,5,0.0,0,0.0,0,0.0,0,0,1,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,MINIMAL
4280,0XD856007B58A97D2F96B558A49CD3E7D3B1E96C0E,43,0.0,11245972,12690813,33600,0.0,8,0.0,0,0.0,0,0.0,0,0,18,0,0,0.0,0,0,0,0.0,17,0,0,0.0,0,0.0,MINIMAL
4281,0XD8551B3D601D1E4873F63EAF83851A3358476445,1,0.0,12608144,12608144,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,1,0,0,0.0,0,0,0,0.0,0,0.0,MINIMAL
4282,0XD8548ECB293AAB1D15EEBD564692730B18F4B7ED,4,0.0,11535669,11558164,5623,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,1,0.0,0,0,0,0.0,1,0,2,0.0,0,0.0,MINIMAL
4283,0XD8508BAFB26E7ABF7D8FCA524E8C0B3472CB61AE,3,0.0,12642636,12692622,16662,0.0,3,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,MINIMAL
4284,0XD84E97D4174419104261BA3A12E74F5FD6ABFCB4,8,0.0,11523096,12296930,96729,0.0,1,0.0,0,0.0,2,0.0,0,0,0,0,1,0.0,0,0,0,0.0,3,0,1,0.0,0,0.0,MINIMAL
4285,0XD845E2E50B68CE8CCE2E9809A437533F6E61AD18,1,0.0,12607034,12607034,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,MINIMAL
4286,0XD83456BD72FF4790B81F79B09CCE49C771C7D07E,2,0.0,12603241,12692734,44746,0.0,2,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,MINIMAL
4287,0XD83190E4A567E0D09AB7D77B41963018D16BA1AE,15,0.0,12545068,12660917,7723,0.0,11,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,4,0,0,0.0,0,0.0,MINIMAL
4288,0XD82E7DBF13D3890D1E36AECCA6B209891481009C,1,0.0,12626896,12626896,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,MINIMAL
4289,0XD82609AEE7500CE9066A6D2A6FBB9B7721C38721,3,0.0,12041276,12692595,217106,0.0,1,0.0,0,0.0,2,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,MINIMAL
4290,0XD81FE3C7995AFE408F05600D920EF5673A6209B3,3,0.0,12658587,12664025,1812,0.0,2,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,1,0,0,0.0,0,0.0,MINIMAL
4291,0XD81D665EDEEE5762FCBC4802520910ED509DA22A,134,0.0,11533415,12689304,8626,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,134,0,0,0.0,0,0.0,MINIMAL
4292,0XD7FC2912C620606A0D88A544E3218F04DBE99A13,7,0.0,11903629,12686997,111909,0.0,1,0.0,0,0.0,0,0.0,0,0,6,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,MINIMAL
4293,0XD7EE51476BC8B34745CCD7FCE4AC4758C8C5BFC0,2,0.0,12196281,12503705,153712,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,1,0,0,0.0,1,0,0,0.0,0,0.0,MINIMAL
4294,0XD7E78B2B0A562C49BD8E0B247FD4921DA62DB277,1,0.0,12388155,12388155,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,1,0,0,0.0,0,0,0,0.0,0,0.0,MINIMAL
4295,0XD7E4F84C7DD1AD54717577B1F521507399A133F3,6,0.0,10510522,12613547,350504,0.0,1,0.0,0,0.0,0,0.0,0,0,5,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,MINIMAL
4296,0XD7CCD6D9ADD5774A671D55ABEE85E5DAC0BFA20D,15,0.0,10883883,12658116,118282,0.0,14,0.0,0,0.0,0,0.0,0,0,1,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,MINIMAL
4297,0XD7CA04F17E8C48D3076809454F7FF80399F80ED4,9,0.0,12602738,12679319,8509,0.0,8,0.0,0,0.0,0,0.0,0,0,1,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,MINIMAL
4298,0XD7B78A82C00922EB00B3793FC798BBEF26C1F618,35,0.0,12415458,12692766,7923,0.0,35,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,MINIMAL
4299,0XD7B57D2155211A4D30BEE483ED63331EE06FCB60,2,0.0,12435702,12435868,83,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,2,0,0,0.0,0,0,0,0.0,0,0.0,MINIMAL
4300,0XD7A6F2A7C940CA6B0DD0B9C56E1800D5B20435F8,20,0.0,12496361,12692757,9819,0.0,20,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,MINIMAL
4301,0XD792813943A016E78AD85D434B83504D7AE9D492,3,0.0,12669488,12692562,7691,0.0,3,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,MINIMAL
4302,0XD78ACC393ADD98C7BF4121D15987DF178F800C79,1,0.0,11544795,11544795,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,1,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,MINIMAL
4303,0XD78A30E0EE28D3DDACAFC7A65BFD97249A64DB00,2,0.0,11757361,12675332,458985,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,2,0,0,0.0,0,0.0,MINIMAL
4304,0XD7834338438EC54EF0FC7CCF6428BF2904632D7C,2,0.0,12049362,12223992,87315,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,2,0.0,0,0.0,MINIMAL
4305,0XD77B702ED7894C785D1381B4784FB0AF5DADD67A,79,0.0,12554669,12693566,1758,0.0,78,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,1,0,0,0.0,0,0.0,MINIMAL
4306,0XD7662D143B468EEF4E4D75045763049D712C30DC,14,0.0,11515465,12676907,82960,0.0,12,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,2,0,0,0.0,0,0.0,MINIMAL
4307,0XD750D9D2C59F456176C3D222F0816F5A88B9B11A,5,0.0,11864777,12692318,165508,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0,0.0,0,0,0,0.0,4,0,0,0.0,0,0.0,MINIMAL
4308,0XD74B1CE8E4A39DA0B34EFFFFAE0FBD02B5FC147F,4,0.0,11519693,11568361,12167,0.0,1,0.0,0,0.0,0,0.0,0,0,0,0,1,0.0,0,0,0,0.0,1,0,1,0.0,0,0.0,MINIMAL
4309,0XD7467DAA21C29F5580EC9D622409C2DE16806D61,3,0.0,12592345,12595686,1113,0.0,0,0.0,0,0.0,3,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,MINIMAL
4310,0XD7450980DD36B70210B39471A3ED94F236117BEA,1,0.0,12657382,12657382,0,0.0,0,0.0,0,0.0,1,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,MINIMAL
4311,0XD743382D700AF3606C4E6E915883813A83735939,2,0.0,12493948,12674774,90413,0.0,1,0.0,0,0.0,1,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,MINIMAL
4312,0XD742A051507F7C67C585F4A47AFF64E8DA7DF0C9,1,0.0,12660483,12660483,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,MINIMAL
4313,0XD73706F15FC3B0F60A4B4B9FC6DF080AA6777279,5,0.0,12657977,12687355,5875,0.0,2,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,3,0,0,0.0,0,0.0,MINIMAL
4314,0XD73329D359746CBB8EA19E188942AD35C0D5A99A,2,0.0,11553655,11553686,15,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,2,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,MINIMAL
4315,0XD7026BF308E23FE547A815F94AB5845A7E9DDC82,7,0.0,12559954,12692768,18973,0.0,7,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,MINIMAL
4316,0XD6E9461A201BF8E363DE6EC4752677EDE0CA0C4C,3,0.0,12505125,12678312,57729,0.0,0,0.0,0,0.0,0,0.0,0,0,3,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,MINIMAL
4317,0XD6E636EC28600CAB29AB823B1DF33F42B9FE8BDA,1,0.0,12681987,12681987,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,1,0,0,0.0,0,0.0,MINIMAL
4318,0XD6D61AF3AD7B484E587AE1ED4FF437963C00A28B,2,0.0,12692430,12692527,48,0.0,2,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,MINIMAL
4319,0XD6BAF0DAFCA5BE23AAA47C98DD23859E70723129,2,0.0,11539160,11552020,6430,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,1,0.0,0,0,0,0.0,1,0,0,0.0,0,0.0,MINIMAL
4320,0XD6B38BEA1B891C9064B1167FB68F8478F6829326,1,0.0,12680859,12680859,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,1,0,0,0.0,0,0.0,MINIMAL
4321,0XD6AE81816BC8AA8CBB01E48E08CD7AE386A78FF1,1,0.0,12690962,12690962,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,MINIMAL
4322,0XD69C47AB15044B9490EB2AC841A2E68E2EC62946,1,0.0,12690962,12690962,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,MINIMAL
4323,0XD6932086E99CA24E8CFD4692DF76F757F087D2D1,3,0.0,12486649,12615572,42974,0.0,0,0.0,0,0.0,3,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,MINIMAL
4324,0XD68881895DF37369543E17302B63E6F3BD36EF85,1,0.0,12676474,12676474,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,1,0,0,0.0,0,0.0,MINIMAL
4325,0XD65BB54FBB9419FF80752AE0B4352E7085DC28B4,1,0.0,12692061,12692061,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,1,0,0,0.0,0,0.0,MINIMAL
4326,0XD65A52B5267F403F14B8B0ECAA311E8314B2FA5A,1,0.0,12615814,12615814,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,MINIMAL
4327,0XD65886F692135996E60613AE028327AE4465BF38,4,0.0,12564109,12672874,27191,0.0,3,0.0,0,0.0,0,0.0,0,0,1,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,MINIMAL
4328,0XD655D84CDFC892F72ED78E48C5EABA04E6A89FEB,3,0.0,11661137,11771749,36870,0.0,0,0.0,0,0.0,2,0.0,0,0,0,0,1,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,MINIMAL
4329,0XD64F72410ACC2EA5E044BD9910249418569D9270,3,0.0,12361622,12667135,101837,0.0,0,0.0,0,0.0,0,0.0,0,0,3,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,MINIMAL
4330,0XD64E64566E0E8D879A280BC1694DBC98D3E4098D,1,0.0,12671878,12671878,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,1,0,0,0.0,0,0.0,MINIMAL
4331,0XD64DD7F85A192C6B98CE244A3F14D65B2EF4F4A2,11,0.0,11719510,12642475,83905,0.0,10,0.0,0,0.0,0,0.0,0,0,1,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,MINIMAL
4332,0XD64D463E58EAF47E593197D97A667B8B323DBCFF,1,0.0,12692664,12692664,0,0.0,1,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,MINIMAL
4333,0XD647B91C5F892C9156BD087D9BA61A8541E36E58,2,0.0,12475741,12504501,14380,0.0,0,0.0,0,0.0,2,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,MINIMAL
4334,0XD639DC5904E117C008D882DC2DA876C57C745F0A,1,0.0,12691211,12691211,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,1,0,0,0.0,0,0.0,MINIMAL
4335,0XD62245C73B342861845472A91DEE2A78A1FC56F2,1,0.0,12690957,12690957,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,MINIMAL
4336,0XD6124F3B39A4CDB8A2BE39A413F85F9DC51E714F,15,0.0,12481164,12692638,14098,0.0,15,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,MINIMAL
4337,0XD6100FC7B8DFF5EB6B25A8819A7DD57B89C97C01,1,0.0,12685183,12685183,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,1,0,0,0.0,0,0.0,MINIMAL
4338,0XD60F5840FF2D9C3D095B3FFC4B90E787C16C261A,5,0.0,11540301,11573346,6609,0.0,2,0.0,0,0.0,1,0.0,0,0,0,0,1,0.0,0,0,0,0.0,0,0,1,0.0,0,0.0,MINIMAL
