,blockNumber,timestamp_iso8601,timestamp_unixtime,minter,mintAmount,mintTokens
0,12787360,2021-07-08T14:59:01Z,1625756341,0xdee7e659529f88b35c7ab711853bdf42be228739,999968594650000000000,4924699083266
0,12787320,2021-07-08T14:50:22Z,1625755822,0x57fdee3e34152b69ada4f50c9b567fd4e2cd2eb5,364040380000000000,1792845924
0,12787245,2021-07-08T14:33:36Z,1625754816,0x89b0f562d2d209a0c420e12562bf79abd3f7f1e7,131316830000000000,646716487
0,12787199,2021-07-08T14:24:06Z,1625754246,0x91d81f21838e5c34791a97aae1431b65a4830944,196983780000000000,970116948
0,12787103,2021-07-08T13:59:25Z,1625752765,0x5c9298f8d499cbb024b52078e7b6f3df7a5ccae6,5028680890000000000,24765544062
0,12786621,2021-07-08T12:10:53Z,1625746253,0xf71d161fdc3895f21612d79f15aa819b7a3d296a,250000000000000000000,1231217171919
0,12786553,2021-07-08T11:53:39Z,1625745219,0x00858982166a1d9ba05ffe832a0693c6f610e0be,15165758487873445425,74689389965
0,12786176,2021-07-08T10:26:02Z,1625739962,0xc6145175d51edfd6383851dc101f5872a79d7829,135564116760350317,667636694
0,12786116,2021-07-08T10:14:59Z,1625739299,0xbc82221e131c082336cf698f0ca3ebd18afd4ce7,35043370000000000,172584353
0,12785493,2021-07-08T07:55:14Z,1625730914,0x0d6af0a4fcd387182ca106270794d81477f6dffd,42067338076706308096,207177076051
0,12785358,2021-07-08T07:22:23Z,1625728943,0xf1be236378c32360792b107ec1d2d76c8a86487d,10000000000000000000,49248942384
0,12785326,2021-07-08T07:16:38Z,1625728598,0x34823061b982d7bb660ef8111bc85506a8110698,251535580000000000,1238786291
0,12785080,2021-07-08T06:20:32Z,1625725232,0x61e2ee7d23446b5263d735f2ad58d97904676720,502499961915267264,2474761992
0,12785072,2021-07-08T06:19:09Z,1625725149,0xac91a1ec34c2e438913e343edc10ce3a3b28500e,27180130000000000,133859422
0,12784975,2021-07-08T05:56:11Z,1625723771,0xd0afc1ce4122e13f5d1f2bd93e2feb46fe4c3253,4361000000000000000,21477497558
0,12784930,2021-07-08T05:46:02Z,1625723162,0x7859d12f4e4c4d10a849d6ecc53015d2aa2893be,1000000000000000000,4924902895
0,12784781,2021-07-08T05:07:31Z,1625720851,0xb1e8ca6330499d940597f7f96e102b8f8f79ba85,315213100000000000,1552394858
0,12784772,2021-07-08T05:05:27Z,1625720727,0x8a82c8a5b7520421817b414784e23ba3d5da808f,1035650690000000000,5100482392
0,12784727,2021-07-08T04:55:11Z,1625720111,0x006461f7a367d29a76d1062f557bb108b1a73058,2063257734749009286,10161352464
0,12784695,2021-07-08T04:48:00Z,1625719680,0x525db04853486c32c1df5b1daf2dffb9ba7c2517,140000000000000000000,689487070890
0,12784327,2021-07-08T03:30:15Z,1625715015,0xdcc530d4c25b5236c3c70012f8058b6910482a07,1040000000000000000,5121911697
0,12784192,2021-07-08T03:00:00Z,1625713200,0xa4d8dc25e8884bf4e17a5774139de3b3c132ddf2,296756810000000000,1461502902
0,12784103,2021-07-08T02:38:36Z,1625711916,0x50975fbb222a966f20379abc84ee0da8c49c42bf,23728823170044057528,116862546888
0,12783861,2021-07-08T01:41:40Z,1625708500,0x7ddfdd28759e9809eaefdd2c8f6bc04318d23c0a,259555310000000000,1278290310
0,12783812,2021-07-08T01:31:35Z,1625707895,0x1b8e12ba9d45d2b43160ab5c70e0686cb8adf952,33759365012697931845,166262357974
0,12783804,2021-07-08T01:29:14Z,1625707754,0x84ad3e210db11c41d9c4df7518573f4387f12b9f,92592590000000000,456011623
0,12783758,2021-07-08T01:18:15Z,1625707095,0x6e964718b81136ad3bcf62e5d695f3935c58dd51,132485000000000000,652478901
0,12783747,2021-07-08T01:15:13Z,1625706913,0x6399e56caaf284ed6b79376126df04418986b52f,1000000000000000000,4924926825
0,12782952,2021-07-07T22:17:57Z,1625696277,0xd9bb2d2f67b4cae56eb6eb34f32a5ad45770dc21,1471206850000000000,7245609740
0,12782799,2021-07-07T21:45:04Z,1625694304,0xdb35143f229ae0f1b22f2dfd1bf0dcec35f30ad1,780336328289205118,3843114279
0,12782765,2021-07-07T21:38:40Z,1625693920,0xae6db4a885f9cc08085cf4f4592eca6cb6293558,4972587742689960817,24489729538
0,12782621,2021-07-07T21:05:35Z,1625691935,0xfb77ff542b8f8d8cca778f5a96ce7b3b59d606b1,100505480000000000,494984423
0,12782523,2021-07-07T20:44:58Z,1625690698,0x279b7bae9d1e145c1af8d56d09c12c4ece557b6f,835902308956453230745,4116778399974
0,12782338,2021-07-07T20:01:08Z,1625688068,0xde122ae193f46d67c239ae0c7dae644f9931a772,8992713930000640013,44288714451
0,12782261,2021-07-07T19:41:40Z,1625686900,0x238c18883528c684bc6ae598ef678c46383e4077,5000000000000000000,24624784487
0,12782198,2021-07-07T19:27:51Z,1625686071,0xbc82221e131c082336cf698f0ca3ebd18afd4ce7,100000000000000000,492495817
0,12782175,2021-07-07T19:23:23Z,1625685803,0x9bde01b5e624dd29439263b8344b5d3312b7d27a,5718903068187207133,28165361087
0,12781589,2021-07-07T17:09:23Z,1625677763,0xbdb0782e7d6117eb1a17ec7a50aa54b55e2a0e3e,11357432667236585720,55935021161
0,12781422,2021-07-07T16:33:20Z,1625675600,0x63c0be9e89d8cd092e27d0edb9e6b19d43cc6a4b,1481480000000000000,7296250356
0,12780992,2021-07-07T15:03:26Z,1625670206,0xbc82221e131c082336cf698f0ca3ebd18afd4ce7,2009085633962069540,9894711865
0,12780989,2021-07-07T15:03:10Z,1625670190,0x0d6af0a4fcd387182ca106270794d81477f6dffd,40580640529521418240,199858952508
0,12780836,2021-07-07T14:32:17Z,1625668337,0x7461f3b3d064138f1cb963f0d1322c6568c3c091,38144371497060107305,187860488071
0,12780412,2021-07-07T12:57:20Z,1625662640,0x255d8f6d9081efe73eb47e0dc52a6e1c100750d1,542190000000000000,2670282716
0,12780103,2021-07-07T11:46:24Z,1625658384,0x754920b09a71ccea3f33c5efb20419382f9c97b5,11270210000000000,55505791
0,12780082,2021-07-07T11:42:36Z,1625658156,0x20765f0595d9e8f1b6e69226dfa8acd6895505b3,962610000000000000,4740855309
0,12779828,2021-07-07T10:46:57Z,1625654817,0xc42103b9b9e5f4da0dc7a274a96ec41dcfccda37,37623060000000000,185293805
0,12779520,2021-07-07T09:32:43Z,1625650363,0xaadb7cc8587ca5ae3e5c98b9e78f6024953c0bd0,134427028647364374035,662054796673
0,12779402,2021-07-07T09:05:21Z,1625648721,0x8c6b10d42ff08e56133fca0dac75e1931b1fcc23,46845123473301246499,230712930947
0,12779291,2021-07-07T08:37:35Z,1625647055,0xea89bc637a0a4ec7cab098124ccb85313fdf2a2a,10481052690000000000,51619364248
0,12779227,2021-07-07T08:24:57Z,1625646297,0x8c6b10d42ff08e56133fca0dac75e1931b1fcc23,1123534448375641903637,5533427886468
0,12779146,2021-07-07T08:11:45Z,1625645505,0xbc82221e131c082336cf698f0ca3ebd18afd4ce7,20000000000000000000,98500401948
0,12778964,2021-07-07T07:29:58Z,1625642998,0x7c853d67c522752aa466fd0b7750b22fa231b3ea,3119133412173651375,15361806257
0,12778914,2021-07-07T07:15:42Z,1625642142,0x7c853d67c522752aa466fd0b7750b22fa231b3ea,5803929219686221406,28584495365
0,12778815,2021-07-07T06:53:03Z,1625640783,0xc6439ed57731c3952e7c4f8218af779250680908,4959000000000000000,24423207960
0,12778765,2021-07-07T06:40:43Z,1625640043,0xc7b42f99c63126b22858f4eed636f805cfe82c91,5524600000000000000,27208808727
0,12778490,2021-07-07T05:35:29Z,1625636129,0x63ca3de924fa6c9bd5c1e61bb787ae804d504490,1483122396025466140,7304427342
0,12778480,2021-07-07T05:33:08Z,1625635988,0x3dcd55dc934a6dbeabf07ad84c0ed9abab242878,603927370000000000,2974362593
0,12778464,2021-07-07T05:28:20Z,1625635700,0x05e7a3a1863c961b5319b5076f2080c909a06b9a,11594485800000000000,57103235976
0,12778274,2021-07-07T04:46:54Z,1625633214,0x1b43ca6a2cda58d8c9b4e22a24187f5d7a37d316,380515258832044849,1874052027
0,12778262,2021-07-07T04:44:17Z,1625633057,0x7d1480691773144bf7750c81fda9504eb901a433,4188929690000000000,20630638019
0,12777876,2021-07-07T03:18:30Z,1625627910,0xbc82221e131c082336cf698f0ca3ebd18afd4ce7,3357300000000000000,16534856456
0,12777873,2021-07-07T03:18:04Z,1625627884,0x846ca0ae17d6da39747ee50942384e2736f7a43b,7189051170100995680,35406407119
0,12777852,2021-07-07T03:13:58Z,1625627638,0xdb35143f229ae0f1b22f2dfd1bf0dcec35f30ad1,2505657370000000000,12340478669
0,12777530,2021-07-07T02:02:45Z,1625623365,0x2c72564958f1ea75a3cafcc556c7840b050062e3,415100000000000000,2044389448
0,12777510,2021-07-07T01:56:52Z,1625623012,0x8662d9e497d69beced7185ba22c0958ee36814d0,25116382335796083399,123699521225
0,12777177,2021-07-07T00:39:56Z,1625618396,0x6399e56caaf284ed6b79376126df04418986b52f,2738597050000000000,13487754884
0,12776847,2021-07-06T23:23:59Z,1625613839,0x7bdab056c266f76b6bedfee24c9bbf99557f8b1e,500004600000000000,2462556019
0,12776698,2021-07-06T22:52:56Z,1625611976,0x570f89ec98383b132b36ea64505f9d3b199127f0,13149862830000000000,64763991633
0,12776552,2021-07-06T22:19:15Z,1625609955,0x19ca5682eb33151285569653ea520974bc1f4a83,10673895219332554716,52569710055
0,12776381,2021-07-06T21:44:13Z,1625607853,0x87ee64e366212536cd2a69f167e8b9a0459b8f30,204758590000000000,1008451651
0,12776377,2021-07-06T21:43:26Z,1625607806,0x7859d12f4e4c4d10a849d6ecc53015d2aa2893be,500000000000000000,2462538123
0,12776058,2021-07-06T20:27:34Z,1625603254,0x7859d12f4e4c4d10a849d6ecc53015d2aa2893be,500000000000000000,2462541325
0,12776055,2021-07-06T20:26:56Z,1625603216,0x0d6af0a4fcd387182ca106270794d81477f6dffd,40377782873127468036,198863920326
0,12776029,2021-07-06T20:19:32Z,1625602772,0x60a71287353f3ac632f3e75fd1be532850aa5f4d,10262119841256439257,50541794361
0,12775825,2021-07-06T19:37:19Z,1625600239,0x40c949ced4fb14727312b7dcd79847b3146af566,756149490000000000,3724102270
0,12775342,2021-07-06T17:52:26Z,1625593946,0x8662d9e497d69beced7185ba22c0958ee36814d0,41204343289644296320,202935375260
0,12775295,2021-07-06T17:43:28Z,1625593408,0xc7a2b28a811a93c40fdc25ce9687f7056d9e9ef0,916909092536069664,4515866772
0,12774831,2021-07-06T15:57:58Z,1625587078,0xd0d54b6ded6f272c718da500db570623dd25ca22,718943341186333411,3540872378
0,12774659,2021-07-06T15:18:37Z,1625584717,0x7461f3b3d064138f1cb963f0d1322c6568c3c091,453261067089397761292,2232360393865
0,12774568,2021-07-06T14:59:18Z,1625583558,0x890380a7f62d14773733ace6d83bdf4fc5fd6ea1,1070000000000000000,5269869002
0,12774548,2021-07-06T14:54:34Z,1625583274,0xf8157c0a0e1d70eb308fd7ab6bdd472ba1e93197,467991200000000000000,2304908883857
0,12774522,2021-07-06T14:47:29Z,1625582849,0xdc340d1ab28aaaf4edb02f791a78ff454a6b8cf4,14130843274027013639,69595986892
0,12774445,2021-07-06T14:32:02Z,1625581922,0x60a71287353f3ac632f3e75fd1be532850aa5f4d,944951520000000000,4653993508
0,12774018,2021-07-06T12:56:15Z,1625576175,0xb530e4e9524f13525bd12adc53bd26c6e5c0d275,19624176629227796630,96651454005
0,12773980,2021-07-06T12:46:26Z,1625575586,0x4b2df5ccacf2a84a4f18b190efa35b22a8c8d1c6,24814690000000000,122215380
0,12773766,2021-07-06T11:54:35Z,1625572475,0xea85b5443cad2913d5704a7c508f25a5af506af8,188926190211958765150,930485315639
0,12773759,2021-07-06T11:52:59Z,1625572379,0xd0d54b6ded6f272c718da500db570623dd25ca22,1704678132331641465,8395755027
0,12773719,2021-07-06T11:44:24Z,1625571864,0x42713fcd1dbda4c622e339d317b19ad07c57e5db,360601289159793929,1776007140
0,12773687,2021-07-06T11:38:03Z,1625571483,0x4e93fa03afbae1d171189be4878a101113499a7f,89000000000000000,438336353
0,12773678,2021-07-06T11:36:54Z,1625571414,0xbc82221e131c082336cf698f0ca3ebd18afd4ce7,1000000000000000000,4925127736
0,12773405,2021-07-06T10:40:36Z,1625568036,0xf8c9cf133252a1a0b2c4b527381eaa94eaef62a6,1842530028455004827104,9074704938317
0,12773228,2021-07-06T10:03:09Z,1625565789,0xdee7e659529f88b35c7ab711853bdf42be228739,2000667000000000000000,9853557019735
0,12772706,2021-07-06T08:00:29Z,1625558429,0x159109d29a6794fd7fee2373df27cce5319c5e85,6736509199949640123,33178288315
0,12772623,2021-07-06T07:38:13Z,1625557093,0x61e6f93264c406e018d0556f035e45e43a9ca3c2,192830550000000000,949718818
0,12772581,2021-07-06T07:29:37Z,1625556577,0x56c0fc546acf688afc44bf21024739df3b1f15ac,1302000000000000000,6412542483
0,12772547,2021-07-06T07:23:06Z,1625556186,0x26ea5f67c6a15db3c946ca6ec1c2adca08779d92,883255680000000000,4350165351
0,12772546,2021-07-06T07:23:05Z,1625556185,0xbc82221e131c082336cf698f0ca3ebd18afd4ce7,1000000000000000000,4925148477
0,12772523,2021-07-06T07:18:17Z,1625555897,0x1de20a1ec03318f95a47200d489627477664d3e4,572854580000000000,2821394103
0,12772507,2021-07-06T07:13:52Z,1625555632,0x6e832c7002101ebd201efd863ee826a96caeff88,1839924908707259112,9061904674
0,12772479,2021-07-06T07:08:21Z,1625555301,0xc84cac18acb17b62d389c4b109002a20ec930087,50580400000000000,249116042
0,12772425,2021-07-06T06:53:57Z,1625554437,0x913ae6d777d48de165661963abcba41180c05d1e,38949530000000000,191832304
0,12772390,2021-07-06T06:47:19Z,1625554039,0xa901a33d5b56e892df10a235e9ca6f86246718b8,3150790000000000000,15518117558
0,12772335,2021-07-06T06:32:49Z,1625553169,0xa2b6590a6dc916fe317dcab169a18a5b87a5c3d5,12916047033065540456,63613499209
0,12772297,2021-07-06T06:26:35Z,1625552795,0x5562b55ccc720229a213c4f33c340f06304aa477,29303910000000000,144326241
0,12772270,2021-07-06T06:21:42Z,1625552502,0xec84406e95e04bbec35cfcc4e630e8ee529952ce,5817656419528986246,28652851016
0,12772211,2021-07-06T06:07:02Z,1625551622,0x7c853d67c522752aa466fd0b7750b22fa231b3ea,3289564710625105367,16201614776
0,12772113,2021-07-06T05:42:26Z,1625550146,0x6399e56caaf284ed6b79376126df04418986b52f,269900000000000000,1329299710
0,12772044,2021-07-06T05:28:49Z,1625549329,0x674be6fa9ce93405e824bbd2fa6afe27290ba3aa,2429473161165077424,11965538335
0,12772002,2021-07-06T05:20:29Z,1625548829,0x7c853d67c522752aa466fd0b7750b22fa231b3ea,4764668410792931826,23466746746
0,12771990,2021-07-06T05:18:19Z,1625548699,0x57ca561798413a20508b6bc997481e784f3e6e5f,53763705161029449989,264794776995
0,12771971,2021-07-06T05:14:11Z,1625548451,0x6399e56caaf284ed6b79376126df04418986b52f,569076040000000000,2802789972
0,12771942,2021-07-06T05:08:40Z,1625548120,0x312d06a835e46b072732b8ef8545c0da71598ef1,42870579860861579,211144444
0,12771895,2021-07-06T04:58:18Z,1625547498,0x18aa66a6605c6952229a27eb12d96085156550bd,1002784570000000000,4938874828
0,12771786,2021-07-06T04:33:08Z,1625545988,0xbc82221e131c082336cf698f0ca3ebd18afd4ce7,37157050000000000,183004504
0,12771590,2021-07-06T03:48:40Z,1625543320,0x59455ba3d00bb8cbead8fe6db3973210e49d4303,126985410000000000,625424216
0,12771432,2021-07-06T03:15:11Z,1625541311,0x24c1deb34a6c4886e09b131716eb5d01f292d14a,30343599519168138,149447350
0,12771315,2021-07-06T02:46:36Z,1625539596,0xe25737ed100d1e5f4a821b599eeb141bc4c18524,109817700000000000,540870947
0,12771299,2021-07-06T02:44:24Z,1625539464,0xa72eacee720136a3b174e644ec24459d2c60512d,3910584120000000000,19260296506
0,12771254,2021-07-06T02:35:32Z,1625538932,0xe933f708a5f2092487a27447008a9f1dd33e5df0,24115410000000000,118772543
0,12771183,2021-07-06T02:19:42Z,1625537982,0x1cfb00caae10a750fc4555258268c976009ade74,50395611337801446,248207123
0,12771139,2021-07-06T02:07:51Z,1625537271,0xdf612c887e88f8e87ac0d2aa04ffd91f0556cfc0,1133875391965994267,5584533801
0,12771128,2021-07-06T02:05:54Z,1625537154,0xc7b42f99c63126b22858f4eed636f805cfe82c91,1500000000000000000,7387761568
0,12771120,2021-07-06T02:04:31Z,1625537071,0x1cfb00caae10a750fc4555258268c976009ade74,50620608662198554,249315332
0,12771054,2021-07-06T01:46:42Z,1625536002,0xbf9b4d7fbd072a17d39df9f2a51f764ef047f457,122263464484925982,602169047
0,12771045,2021-07-06T01:45:28Z,1625535928,0x844450c3f2dd5287426a501882e1b1a9e8e83b3c,5000000000000000000,24625879471
0,12771034,2021-07-06T01:42:52Z,1625535772,0x7d805b6359fa25f9c93fb28860954477f2d1dac1,21517900000000000,105979446
0,12771029,2021-07-06T01:42:08Z,1625535728,0x844450c3f2dd5287426a501882e1b1a9e8e83b3c,1000000000000000000,4925176186
0,12770997,2021-07-06T01:32:38Z,1625535158,0xd2137425e4e22efb1695decd76ca404ebafe7290,31348802334674000,154398393
0,12770915,2021-07-06T01:10:50Z,1625533850,0x24f8f27beca9852b61964d88989ce9b552b64f5b,4704950000000000000,23172717489
0,12770898,2021-07-06T01:06:33Z,1625533593,0xdfeace2b7f9e696f1a11f9b1ff03b1dbbebbf81d,39923730000000000,196631499
0,12770873,2021-07-06T01:01:50Z,1625533310,0xe3b9a0103ffd7d4a1a5b737775001e09204cdd88,40303984333948194,198504338
0,12770788,2021-07-06T00:44:28Z,1625532268,0xa503616f359cb9f0ed364ba96794c6311a676b80,224061106113155201,1103541408
0,12770704,2021-07-06T00:23:57Z,1625531037,0xd9b6ccbf0a8fab63977bc70a793ca6c556a4f519,950000000000000000,4678923000
0,12770682,2021-07-06T00:20:36Z,1625530836,0xbc82221e131c082336cf698f0ca3ebd18afd4ce7,11958000000000000000,58895332411
0,12770637,2021-07-06T00:11:49Z,1625530309,0x00858982166a1d9ba05ffe832a0693c6f610e0be,15168847701919269933,74709355758
0,12770541,2021-07-05T23:47:26Z,1625528846,0x023d8a712f84d6c6ea00620124eeea2684966fd3,1007243290000000000,4960859614
0,12770483,2021-07-05T23:35:41Z,1625528141,0xf1bdc45b93da400e739eaf0d3bdd6b3c7993885b,877807609764154960,4323365860
0,12770445,2021-07-05T23:27:20Z,1625527640,0xd0d54b6ded6f272c718da500db570623dd25ca22,599871700000000000,2954480188
0,12770439,2021-07-05T23:25:45Z,1625527545,0x26d0b58843bbadde969b04d81068564e2c8a3ca9,6809077870000000000,33535981304
0,12770408,2021-07-05T23:18:05Z,1625527085,0x6d66cdd834165fe3883a73853cd59f0b0b378c70,3707744269456254694,18261335692
0,12770401,2021-07-05T23:16:24Z,1625526984,0xbea0c0e7995fa5305aebab845e6f36910e82aa72,64716136405828877507,318739113666
0,12770361,2021-07-05T23:07:43Z,1625526463,0xa18e69a385f2edc0e6d1ae10fab4c3ed577ee2bd,3272930919806625,16119801
0,12770266,2021-07-05T22:48:45Z,1625525325,0x49fba1af0c000e5fcecfd30db3651dd3cef93a93,10235759524586733573,50413061201
0,12770257,2021-07-05T22:46:58Z,1625525218,0xbc180c6732b31cad87703169fe0381dc3d676149,12410393394567201220,61123548383
0,12770195,2021-07-05T22:31:04Z,1625524264,0xe929744bcc075c066ccee1e4d1a1d13d595f5666,47701320000000000,234938129
0,12769920,2021-07-05T21:29:29Z,1625520569,0xd0cdacb442a9f38c44d2ea87f005c48faa8ad5cf,5000000000000000000,24625981837
0,12769900,2021-07-05T21:24:19Z,1625520259,0xbc82221e131c082336cf698f0ca3ebd18afd4ce7,6323941450000000000,31146655758
0,12769875,2021-07-05T21:20:35Z,1625520035,0xa00140c684657c490e09f6387ceee72c3d911c5d,40660000000000000000,200258517578
0,12769848,2021-07-05T21:16:03Z,1625519763,0x932840994a7b508d8ed19f573e423742a743224d,26930580000000000,132638430
0,12769756,2021-07-05T20:52:10Z,1625518330,0x3ff666f8810d8afaceb4d7af5006c6d8fd393f13,3077603923389659347,15157812843
0,12769744,2021-07-05T20:49:14Z,1625518154,0x55d448354377021801a5be7a7e16e5183d361e39,35178620000000000,173261724
0,12769724,2021-07-05T20:45:27Z,1625517927,0x91aa90ef57933432cefd058a2f08d00707039f50,203755887444144760,1003538482
0,12769679,2021-07-05T20:32:54Z,1625517174,0x75e4c0ffb05c07798e22605b607e2c8717a1e885,1397400000000000000,6882475528
0,12769594,2021-07-05T20:11:22Z,1625515882,0xe06ef06c3d82212966bd31e90e0bf7f7bf667692,99989165869898700,492466869
0,12769575,2021-07-05T20:07:18Z,1625515638,0x0903e9cc5ed2e753ccc8ca2e36a3adce0e7b0ce3,131588320000000000,648099141
0,12769572,2021-07-05T20:07:15Z,1625515635,0xf7480f6ddb2201beaaf12eb7f44ef7bd0a40462f,121377630000000000,597809430
0,12769565,2021-07-05T20:06:03Z,1625515563,0xc8f8c31ee3aba83215f4eaf8d516e9e48817a881,2000000000000000000,9850405647
0,12769544,2021-07-05T19:59:56Z,1625515196,0x532fd36ea87cf9f316fad40b39385a4716065b8c,5697286219556938199,28060292350
0,12769481,2021-07-05T19:45:27Z,1625514327,0x385c2f97e1c92ed874621844920f330834649f6a,146713070000000000,722591850
0,12769463,2021-07-05T19:42:30Z,1625514150,0xaa02d8d01f8149ae953b7336f56cc7d19e117b6c,1534252518822331117,7556507682
0,12769457,2021-07-05T19:41:50Z,1625514110,0x5326a4621ae98a474f7a121279c42d9c6b7278e7,234046790000000000,1152728370
0,12769421,2021-07-05T19:34:50Z,1625513690,0xe43c7ed7b32ea4d91127fe432aedb55214faf97e,2000000000000000000,9850410881
0,12769419,2021-07-05T19:34:38Z,1625513678,0x8563762fb9299526b7913cbaa96bd049862eb948,366977673840930768,1807440449
0,12769374,2021-07-05T19:25:36Z,1625513136,0xaadb7cc8587ca5ae3e5c98b9e78f6024953c0bd0,456354898858816718181,2247642020288
0,12769354,2021-07-05T19:21:10Z,1625512870,0xdd3bf78ca95799279903e0bfd55bd964e62d0f09,46739160000000000,230200022
0,12769340,2021-07-05T19:16:43Z,1625512603,0xd10f8e4a4529b7e1ae7ecaa73ba7b7d645345322,0,0
0,12769334,2021-07-05T19:15:13Z,1625512513,0xd10f8e4a4529b7e1ae7ecaa73ba7b7d645345322,1535247640000000000,7561412456
0,12769300,2021-07-05T19:08:24Z,1625512104,0x87484f57048b0fd2f1b84f9fddfc451d5b30fc1b,17929090000000000,88304491
0,12769028,2021-07-05T18:11:25Z,1625508685,0x2766bf196fbbb626e20d8bf396ae936e3aec12ff,3329038300000000000,16396221341
0,12769026,2021-07-05T18:10:59Z,1625508659,0xca9f486512154391c63a67069bfc1b1e4fb44774,300001926190972487990,1477573274274
0,12768979,2021-07-05T18:02:09Z,1625508129,0xca9f486512154391c63a67069bfc1b1e4fb44774,45633000000000000000,224752266715
0,12768811,2021-07-05T17:25:42Z,1625505942,0x0b1a71b9546137fda7f4c181d98d987cc2209194,415718825721902835,2047505234
0,12768798,2021-07-05T17:23:23Z,1625505803,0xed5c4fd6ee8936158bb4598b91043373236fed6f,26398030000000000000,130016020106
0,12768740,2021-07-05T17:11:56Z,1625505116,0x19fbad9480aaf449aea5343b5bbca864a3124d4f,8283934971705366540,40800184201
0,12768633,2021-07-05T16:46:54Z,1625503614,0x3e6f107fd4a95af86108c1f44e502a6136ad386e,5076142256188705893,25001116213
0,12768405,2021-07-05T15:52:15Z,1625500335,0xbc82221e131c082336cf698f0ca3ebd18afd4ce7,26635600000000000,131186294
0,12768329,2021-07-05T15:36:08Z,1625499368,0x6e27ce51334b0c41799b263ba3436713a3fa72b1,891813634018305595,4392383075
0,12768326,2021-07-05T15:36:02Z,1625499362,0xe98804032d0ff1e0c46b7e9addae1e9b6ccc917c,60674290000000000,298834551
0,12768240,2021-07-05T15:17:41Z,1625498261,0x45540f9d2e47c51bad2fa950f7a10b676f6dd3be,108704170000000000,535392704
0,12768179,2021-07-05T15:03:14Z,1625497394,0x35124bc4132050c7516b6589d43bf869485354cb,16134230000000000,79464761
0,12768119,2021-07-05T14:49:09Z,1625496549,0xbc82221e131c082336cf698f0ca3ebd18afd4ce7,97000000000000000,477747224
0,12768111,2021-07-05T14:47:41Z,1625496461,0x000bd4c90bf54815e7df3c99b9001a43380705a7,1451523472366084447,7149085889
0,12768073,2021-07-05T14:38:34Z,1625495914,0xf1be236378c32360792b107ec1d2d76c8a86487d,660378200885414604,3252514499
0,12768020,2021-07-05T14:29:32Z,1625495372,0xbc82221e131c082336cf698f0ca3ebd18afd4ce7,1019731210000000000,5022411689
0,12767918,2021-07-05T14:05:13Z,1625493913,0x5f9b8f9eeb6781a07d20e78dbb9aea618a05c499,482047280000000000,2374195064
0,12767840,2021-07-05T13:46:43Z,1625492803,0xaf5cae4e99171a850566b485e41d5d7886949750,1351400000000000000,6655961494
0,12767710,2021-07-05T13:15:52Z,1625490952,0xb08043d2bd5bf1854298d2c5853c3f5184edb692,23762560000000000,117036229
0,12767659,2021-07-05T13:05:51Z,1625490351,0x94b86a218264c7c424c1476160d675a05ecb0b3d,1337960006180724914,6589770782
0,12767545,2021-07-05T12:42:25Z,1625488945,0x532fd36ea87cf9f316fad40b39385a4716065b8c,5056645026216227624,24905188140
0,12767465,2021-07-05T12:26:42Z,1625488002,0x0245c450b89029e519ed81b3c45a0f8bb2a69a35,123579056344115532,608656637
0,12767252,2021-07-05T11:41:30Z,1625485290,0x16a4e72cfdb824c461b473239a2c63f1153c27b6,67329060000000000,331612108
0,12767013,2021-07-05T10:46:29Z,1625481989,0x3cd1dc133a476df3a44cd45f7e6a66575ad68fc5,1552679570000000000,7647333872
0,12766933,2021-07-05T10:29:50Z,1625480990,0xbef716e7fbc844020925dc372879becd2f932bf9,11271161301046931430,55513295032
0,12766811,2021-07-05T09:57:57Z,1625479077,0x756739b4c783d5e6f6cb224debb0fe185eb5206f,35539525019661952072,175041149171
0,12766669,2021-07-05T09:26:03Z,1625477163,0xa148e8614852587a09d45176b66e69758e7287ad,5462162809700,26902
0,12766640,2021-07-05T09:20:29Z,1625476829,0x2be4aaa52893219ec124c8afc8168b7a6103811a,23555703336761286,116017869
0,12766611,2021-07-05T09:16:59Z,1625476619,0xbc82221e131c082336cf698f0ca3ebd18afd4ce7,1000000000000000000,4925256552
0,12766572,2021-07-05T09:04:43Z,1625475883,0xaa02d8d01f8149ae953b7336f56cc7d19e117b6c,139651887992740990715,687821475461
0,12766556,2021-07-05T09:00:45Z,1625475645,0xef87d7c5eeb98715b5879a65d6a9f5a99ba57343,8140890740813214805,40095983609
0,12766519,2021-07-05T08:51:34Z,1625475094,0xbc82221e131c082336cf698f0ca3ebd18afd4ce7,2538122479613824,12500908
0,12766513,2021-07-05T08:50:34Z,1625475034,0xbc82221e131c082336cf698f0ca3ebd18afd4ce7,1006264262748171336,4956111447
0,12766478,2021-07-05T08:42:15Z,1625474535,0xd6b09a68def89329dd82b4605a7234641fa41113,4392113365202195760,21632295760
0,12766463,2021-07-05T08:38:54Z,1625474334,0xe88d7c84dd1c6ca6931b7dd677330c2f16242efa,189793000000000000,934779727
0,12766381,2021-07-05T08:19:44Z,1625473184,0xb4f7141ce59f4f0f471cf7bdaba288cad75b2813,5033249680000000000,24790067032
0,12766380,2021-07-05T08:19:37Z,1625473177,0x464fd6b8e4dde4352117940a07d7cc93269a77bb,1177004565515284535,5797054396
0,12766193,2021-07-05T07:37:48Z,1625470668,0xb153d4c31ae85c8591f1b80a0e068cf8d08714e2,158005840000000000,778220500
