,blockNumber,timestamp_iso8601,timestamp_unixtime,cashPrior,interestAccumulated,borrowIndex,totalBorrows
0,12350485,2021-05-01T20:31:22Z,1619901082,435284291948952206687227,84328139056931072,1054869454781064976,91069415029496630534870
0,12350452,2021-05-01T20:23:31Z,1619900611,433275291948952206687227,12809398957411810,1054868477996729194,91069330701357573603798
0,12350447,2021-05-01T20:22:17Z,1619900537,433272289369580469765524,120408556473729082,1054868329623714062,91069317891958616191988
0,12350400,2021-05-01T20:12:43Z,1619899963,433273289369580469765524,76856326049731898,1054866934914982517,91069197483402142462906
0,12350370,2021-05-01T20:04:17Z,1619899457,433292660950020469765524,84539764533412080,1054866044677675840,91069120627076092731008
0,12350337,2021-05-01T19:58:30Z,1619899110,433292085950020469765524,30741738555200610,1054865065442053301,91069036087311559318928
0,12350325,2021-05-01T19:55:58Z,1619898958,433291462096917262784915,74292497953999392,1054864709356302907,91069005345573004118318
0,12350296,2021-05-01T19:49:54Z,1619898594,433269287251311926764517,307424216490505877,1054863848816166730,91068931053075050118926
0,12350176,2021-05-01T19:16:57Z,1619896617,433269189898351926764517,97350849916910846,1054860287879539095,91068623628858559613049
0,12350138,2021-05-01T19:09:39Z,1619896179,433298352472912366357006,15370616029407966,1054859160251367321,91068526278008642702203
0,12350132,2021-05-01T19:07:24Z,1619896044,433298204493772366357006,7685308430546400,1054858982211425533,91068510907392613294237
0,12350129,2021-05-01T19:07:00Z,1619896020,433298453174636426492271,66605908708453833,1054858893191449822,91068503222084182747837
0,12350103,2021-05-01T19:02:40Z,1619895760,433292386142833547167336,92224126130191249,1054858121686125211,91068436616175474294004
0,12350067,2021-05-01T18:54:06Z,1619895246,433287872759931303023659,43550497471305862,1054857053441494266,91068344392049344102755
0,12350050,2021-05-01T18:51:12Z,1619895072,433287500918668983305451,40988693706120230,1054856548990142425,91068300841551872796893
0,12350034,2021-05-01T18:48:15Z,1619894895,433275445296638562524307,58922085198162486,1054856074212512988,91068259852858166676663
0,12350011,2021-05-01T18:43:31Z,1619894611,433276445296638562524307,120405597154351842,1054855391709964055,91068200930772968514177
0,12349964,2021-05-01T18:32:02Z,1619893922,433276375574918562524307,12809104370574888,1054853997035510710,91068080525175814162335
0,12349959,2021-05-01T18:30:50Z,1619893850,433270318312521768937893,138339055543968445,1054853848665907818,91068067716071443587447
0,12349905,2021-05-01T18:18:30Z,1619893110,433258991368185502826429,92227210648784294,1054852246265760092,91067929377015899619002
0,12349869,2021-05-01T18:12:07Z,1619892727,433258909039395502826429,166520890169928900,1054851177985400747,91067837149805250834708
0,12349804,2021-05-01T17:56:14Z,1619891774,433252678199305502826429,74294425411941811,1054849249151218972,91067670628915080905808
0,12349775,2021-05-01T17:51:27Z,1619891487,433499292645871423471856,145981094213489642,1054848388588756787,91067596334489668963997
0,12349718,2021-05-01T17:39:33Z,1619890773,433504292645871423471856,25610545133961526,1054846697669832894,91067450353395455474355
0,12349708,2021-05-01T17:36:27Z,1619890587,433501735205871423471856,46099093445391057,1054846401019395716,91067424742850321512829
0,12349690,2021-05-01T17:32:18Z,1619890338,433501653124291423471856,17927421528110622,1054845867047309118,91067378643756876121772
0,12349683,2021-05-01T17:29:26Z,1619890166,433552884588649791653534,71704955571619555,1054845659391540529,91067360716335348011150
0,12349655,2021-05-01T17:23:37Z,1619889817,433787916998347152543917,2560131072531286,1054844828823260669,91067289011379776391595
0,12349654,2021-05-01T17:23:28Z,1619889808,433785474529474790891611,71683802206950543,1054844799168913293,91067286451248703860309
0,12349626,2021-05-01T17:16:51Z,1619889411,433800474529474790891611,51201700780044953,1054843968845655741,91067214767446496909766
0,12349606,2021-05-01T17:12:36Z,1619889156,433798465017294790891611,69122388775311897,1054843375769372467,91067163565745716864813
0,12349579,2021-05-01T17:07:12Z,1619888832,433792364017294790891611,30721282002041896,1054842575115316032,91067094443356941552916
0,12349567,2021-05-01T17:05:17Z,1619888717,433795010639929731900143,115204192939020331,1054842219266516683,91067063722074939511020
0,12349522,2021-05-01T16:54:37Z,1619888077,433794986871475670041439,271368610920361114,1054840884840637757,91066948517882000490689
0,12349416,2021-05-01T16:31:14Z,1619886674,433787245480311355489346,94723776351757487,1054837741541006882,91066677149271080129575
0,12349379,2021-05-01T16:22:44Z,1619886164,433782333405526288342724,128005613634566072,1054836644342586506,91066582425494728372088
0,12349329,2021-05-01T16:13:55Z,1619885635,433792333405526288342724,17920554081191649,1054835161636105743,91066454419881093806016
0,12349322,2021-05-01T16:12:39Z,1619885559,433859328308753244627681,181749675144089334,1054834954059883728,91066436499327012614367
0,12349251,2021-05-01T15:58:12Z,1619884692,433840586557098919901044,184313302888921404,1054832848828608621,91066254749651868525033
0,12349179,2021-05-01T15:43:50Z,1619883830,433703593032318919901044,99853471015993614,1054830713902483705,91066070436348979603629
0,12349140,2021-05-01T15:36:30Z,1619883390,433701796063038703476603,38405242801534476,1054829557286110420,91065970582877963610015
0,12349125,2021-05-01T15:33:58Z,1619883238,433730958529275753979918,89608794103646210,1054829112432945155,91065932177635162075539
0,12349090,2021-05-01T15:26:47Z,1619882807,433729533555906608575486,15361531120909800,1054828074482061765,91065842568841058429329
0,12349084,2021-05-01T15:25:10Z,1619882710,433803393579373818932699,94720452366351316,1054827896547351711,91065827207309937519529
0,12349047,2021-05-01T15:15:27Z,1619882127,433802391150693818932699,84480386921908563,1054826799387433511,91065732486857571168213
0,12349014,2021-05-01T15:09:07Z,1619881747,433802391150693818932699,5120022996390026,1054825820839589945,91065648006470649259650
0,12349012,2021-05-01T15:08:47Z,1619881727,433848105268028162705722,7679590237986218,1054825761533665284,91065642886447652869624
0,12349009,2021-05-01T15:08:01Z,1619881681,433866847019682487432359,2559802734432745,1054825672579924178,91065635206857414883406
0,12349008,2021-05-01T15:07:27Z,1619881647,433918041693844287111389,69110124978432448,1054825642929379987,91065632647054680450661
0,12348981,2021-05-01T15:02:22Z,1619881342,433899299944111953374587,99827925246073561,1054824842417376784,91065563536929702018213
0,12348942,2021-05-01T14:53:24Z,1619880804,433899299944111953374587,10238759750297592,1054823686096903636,91065463709004455944652
0,12348938,2021-05-01T14:51:59Z,1619880719,433939496829493276324065,74227146737673152,1054823567499953036,91065453470244705647060
0,12348909,2021-05-01T14:46:09Z,1619880369,433932268505548272740721,2559580022211615,1054822707716788911,91065379243097967973908
0,12348908,2021-05-01T14:45:48Z,1619880348,434003783263659298225322,28152825483363671,1054822678068824426,91065376683517945762293
0,12348897,2021-05-01T14:43:56Z,1619880236,434103783263659298225322,28149259756682994,1054822351970807232,91065348530692462398622
0,12348886,2021-05-01T14:40:40Z,1619880040,434156783263659298225322,442678096322435887,1054822025914092336,91065320381432705715628
0,12348713,2021-05-01T13:59:12Z,1619877552,434145005614539890655072,63971702796837937,1054816898313328019,91064877703336383279741
0,12348688,2021-05-01T13:53:57Z,1619877237,433518549125929890655072,158774911411633891,1054816157320369748,91064813731633586441804
0,12348626,2021-05-01T13:39:07Z,1619876347,433518887443825500958959,128043945022424519,1054814318208916365,91064654956722174807913
0,12348576,2021-05-01T13:30:50Z,1619875850,433518714153625500958959,128043689417606887,1054812835058437908,91064526912777152383394
0,12348526,2021-05-01T13:19:29Z,1619875169,433516243569033495030352,33291443996225674,1054811351910920157,91064398869087734776507
0,12348513,2021-05-01T13:17:31Z,1619875051,433517244215229883575123,46095750493445644,1054810966291583898,91064365577643738550833
0,12348495,2021-05-01T13:13:23Z,1619874803,433516687016859079660395,110117493926048217,1054810432358219168,91064319481893245105189
0,12348452,2021-05-01T13:03:54Z,1619874234,433516752753319006943158,5121743024285018,1054809156852268658,91064209364399319056972
0,12348450,2021-05-01T13:03:07Z,1619874187,433548519159823887211932,87066005776970987,1054809097526420680,91064204242656294771954
0,12348416,2021-05-01T12:54:44Z,1619873684,433550509159823887211932,40972105960851106,1054808089029001276,91064117176650517800967
0,12348400,2021-05-01T12:49:49Z,1619873389,433633743783946724446915,56330667497757914,1054807614443509955,91064076204544556949861
0,12348378,2021-05-01T12:44:06Z,1619873046,433633829173040962848204,23044352303708898,1054806961957705676,91064019873877059191947
0,12348369,2021-05-01T12:42:59Z,1619872979,433633740173040962848204,79374891195787499,1054806695031830041,91063996829524755483049
0,12348338,2021-05-01T12:38:28Z,1619872708,433633485392720962848204,30725757889745304,1054805775621639783,91063917454633559695550
0,12348326,2021-05-01T12:35:23Z,1619872523,433634557530486673253488,133144463859183627,1054805419720995617,91063886728875669950246
0,12348274,2021-05-01T12:23:38Z,1619871818,433634447527753455750201,268848185095612107,1054803877490511840,91063753584411810766619
0,12348169,2021-05-01T12:01:55Z,1619870515,433627623868990599208857,7681441903596237,1054800763385317041,91063484736226715154512
0,12348166,2021-05-01T12:01:16Z,1619870476,433625654768990599208857,2560486889718767,1054800674410127839,91063477054784811558275
0,12348165,2021-05-01T12:00:56Z,1619870456,433624682692356783998916,117782301551318714,1054800644751658984,91063474494297921839508
0,12348119,2021-05-01T11:49:24Z,1619869764,433618348983569500258731,138266955544700415,1054799280463196386,91063356711996370520794
0,12348065,2021-05-01T11:38:12Z,1619869092,433618776159039561675948,7681492364563728,1054797678898192785,91063218445040825820379
0,12348062,2021-05-01T11:37:31Z,1619869051,433618965164457093602451,43528413560807630,1054797589922419087,91063210763548461256651
0,12348045,2021-05-01T11:33:32Z,1619868812,433630865947463943057790,2560456311699323,1054797085726868194,91063167235134900449021
0,12348044,2021-05-01T11:33:26Z,1619868806,433654511096688884850102,2560379728803634,1054797056068753528,91063164674678588749698
0,12348043,2021-05-01T11:33:23Z,1619868803,433675661581348694926029,12801553830403153,1054797026411525933,91063162114298859946064
0,12348038,2021-05-01T11:32:28Z,1619868748,433676618202977192291836,56326713912061863,1054796878129381977,91063149312745029542911
0,12348016,2021-05-01T11:28:57Z,1619868537,433676618202977192291836,53766358722436736,1054796225689372620,91063092986031117481048
0,12347995,2021-05-01T11:24:51Z,1619868291,433700263347955349217754,17921578826259790,1054795602906306618,91063039219672395044312
0,12347988,2021-05-01T11:23:55Z,1619868235,433721435424438223828255,28161714305235063,1054795395318214841,91063021298093568784522
0,12347977,2021-05-01T11:21:17Z,1619868077,433721708867460159058495,23041385471619799,1054795069117237211,91062993136379263549459
0,12347968,2021-05-01T11:19:42Z,1619867982,433728520292363969963532,222730618800785935,1054794802225726796,91062970094993791929660
0,12347881,2021-05-01T10:58:46Z,1619866726,433749680391216488507560,2560053534803667,1054792222306592131,91062747364374991143725
0,12347880,2021-05-01T10:58:43Z,1619866723,433750680968670696887114,2560050186850639,1054792192653142885,91062744804321456340058
0,12347879,2021-05-01T10:58:40Z,1619866720,433749524973742852340210,46080933893412519,1054792162999732419,91062742244271269489419
0,12347861,2021-05-01T10:55:02Z,1619866502,433749486785502852340210,58881136169978481,1054791629237990388,91062696163337376076900
0,12347838,2021-05-01T10:50:20Z,1619866220,433770659463688686919533,171518215158317654,1054790947209759633,91062637282201206098419
0,12347771,2021-05-01T10:37:19Z,1619865439,433766170783029517213646,2559987756608971,1054788960490880958,91062465763986047780765
0,12347770,2021-05-01T10:37:04Z,1619865424,433765770660132768996724,2559988936659215,1054788930838193630,91062463203998291171794
0,12347769,2021-05-01T10:36:47Z,1619865407,433764468563242768996724,191998848187692582,1054788901185492633,91062460644009354512579
0,12347694,2021-05-01T10:23:42Z,1619864622,433764468563242768996724,10239936755961913,1054786677236648329,91062268645161166819997
0,12347690,2021-05-01T10:22:18Z,1619864538,433793630876121737562857,33278549898834619,1054786558626064312,91062258405224410858084
0,12347677,2021-05-01T10:19:04Z,1619864344,433796370876121737562857,33278415612053227,1054786173156082142,91062225126674512023465
0,12347664,2021-05-01T10:16:41Z,1619864201,433839183855076422365873,15358434479777791,1054785787687655434,91062191848258899970238
0,12347658,2021-05-01T10:14:37Z,1619864077,433860360952190196246470,63991695351819576,1054785609788814196,91062176489824420192447
0,12347633,2021-05-01T10:09:44Z,1619863784,433860360952190196246470,2559667700689742,1054784868564279434,91062112498129068372871
0,12347632,2021-05-01T10:09:38Z,1619863778,433860729446467927059269,33275645473706919,1054784838915299357,91062109938461367683129
0,12347619,2021-05-01T10:06:29Z,1619863589,433860729446467927059269,94707451177811116,1054784453478959539,91062076662815893976210
0,12347582,2021-05-01T09:58:28Z,1619863108,433860729446467927059269,51193171514396810,1054783356469635879,91061981955364716165094
0,12347562,2021-05-01T09:54:42Z,1619862882,433856234317845524304333,43514409957101179,1054782763492148252,91061930762193201768284
0,12347545,2021-05-01T09:51:10Z,1619862670,436233406442893464952255,33176298597733755,1054782259458803010,91061887247783244667105
0,12347532,2021-05-01T09:48:01Z,1619862481,446233406442893464952255,141153132883095197,1054781875173211606,91061854071484646933350
0,12347476,2021-05-01T09:32:43Z,1619861563,446232558912110359680714,80658904347444589,1054780240177222264,91061712918351763838153
0,12347444,2021-05-01T09:25:38Z,1619861138,446235708912110359680714,241974769191458554,1054779305894132550,91061632259447416393564
0,12347348,2021-05-01T09:01:55Z,1619859715,446496038915740950892515,105830065717685731,1054776503067379298,91061390284678224935010
0,12347306,2021-05-01T08:50:47Z,1619859047,446496038915740950892515,15118576869235564,1054775277223294466,91061284454612507249279
0,12347300,2021-05-01T08:49:17Z,1619858957,446530718374539439657339,314955283668573894,1054775102102756644,91061269336035638013715
0,12347175,2021-05-01T08:20:54Z,1619857254,446526674034891564437794,277160693346219968,1054771453932750762,91060954380751969439821
0,12347065,2021-05-01T07:53:52Z,1619855632,446526204034891564437794,100785589152208919,1054768243542639196,91060677220058623219853
0,12347025,2021-05-01T07:44:53Z,1619855093,446479241041555415494502,138587810874946542,1054767076129414412,91060576434469471010934
0,12346970,2021-05-01T07:34:51Z,1619854491,446519241041555415494502,125982483263836132,1054765470847899761,91060437846658596064392
0,12346920,2021-05-01T07:23:37Z,1619853817,446517911114272129638721,335112010824448975,1054764011575614006,91060311864175332228260
0,12346787,2021-05-01T06:55:06Z,1619852106,446538140870020152755848,141095960474818852,1054760129927488404,91059976752164507779285
0,12346731,2021-05-01T06:41:30Z,1619851290,446543172803063960753443,133536118837969104,1054758495593734864,91059835656204032960433
0,12346678,2021-05-01T06:27:17Z,1619850437,446543172803063960753443,2519549302439082,1054756948826658052,91059702120085194991329
0,12346677,2021-05-01T06:27:06Z,1619850426,446566817836742970253923,279660537733599958,1054756919642374854,91059699600535892552247
0,12346566,2021-05-01T06:01:47Z,1619848907,446566663636742970253923,196517585759960335,1054753680296224808,91059419939998158952289
0,12346488,2021-05-01T05:44:33Z,1619847873,446566663636742970253923,55427983946182464,1054751404006226917,91059223422412398991954
0,12346466,2021-05-01T05:39:30Z,1619847570,446567624228928867650480,22675048834717223,1054750761976329328,91059167994428452809490
0,12346457,2021-05-01T05:37:32Z,1619847452,446596786414547762788196,239338216153080470,1054750499328146141,91059145319379618092267
0,12346362,2021-05-01T05:14:34Z,1619846074,446596608714547762788196,22674142838978653,1054747727040946318,91058905981163465011797
0,12346353,2021-05-01T05:12:33Z,1619845953,446596345773107762788196,65503026262434614,1054747464403257404,91058883307020626033144
0,12346327,2021-05-01T05:06:13Z,1619845573,446596284447038820384109,78099662589635841,1054746705672770582,91058817803994363598530
0,12346296,2021-05-01T05:00:05Z,1619845205,446616614407676027832044,42827751255294826,1054745801033727191,91058739704331773962689
0,12346279,2021-05-01T04:56:06Z,1619844966,446616614407676027832044,2519279376022115,1054745304954043342,91058696876580518667863
0,12346278,2021-05-01T04:55:56Z,1619844956,446657833784707432737615,105804209853767234,1054745275772886738,91058694357301142645748
0,12346236,2021-05-01T04:46:31Z,1619844391,446657561130737432737615,30229768534217115,1054744050228293904,91058588553091288878514
0,12346224,2021-05-01T04:43:12Z,1619844192,446646179435856548719241,314896090077374478,1054743700072762088,91058558323322754661399
0,12346099,2021-05-01T04:13:59Z,1619842439,446646929435856548719241,259472977570530817,1054740052588403646,91058243427232677286921
0,12345996,2021-05-01T03:55:11Z,1619841311,446583570865681242188107,100773833538874287,1054737047077516247,91057983954255106756104
0,12345956,2021-05-01T03:47:03Z,1619840823,446582847696451982873153,166276494814997513,1054735879800458336,91057883180421567881817
0,12345890,2021-05-01T03:31:51Z,1619839911,446582776824731982873153,7558022159829025,1054733953797141289,91057716903926752884304
0,12345887,2021-05-01T03:31:34Z,1619839894,446582763062801982873153,35270749186537606,1054733866251539812,91057709345904593055279
0,12345873,2021-05-01T03:27:28Z,1619839648,446566546367079798482047,219186028141697613,1054733457705641587,91057674075155406517673
0,12345786,2021-05-01T03:09:16Z,1619838556,446597452116784639276949,5038568470036926,1054730918843983954,91057454889127264820060
0,12345784,2021-05-01T03:08:41Z,1619838521,446632131390507369445296,317414618234091686,1054730860481558181,91057449850558794783134
0,12345658,2021-05-01T02:42:33Z,1619836953,446618396728702156410951,60460879136318357,1054727183824744610,91057132435940560691448
0,12345634,2021-05-01T02:37:09Z,1619836629,446620396728702156410951,284667877088918359,1054726483498135623,91057071975061424373091
0,12345521,2021-05-01T02:08:42Z,1619834922,446620926470309296887758,229244756417345200,1054723186151290898,91056787307184335454732
0,12345430,2021-05-01T01:45:31Z,1619833531,446610873901841291082064,113363962610248177,1054720530778011790,91056558062427918109532
0,12345385,2021-05-01T01:35:00Z,1619832900,446541359354651291082064,80621111790355855,1054719217667771742,91056444698465307861355
0,12345353,2021-05-01T01:27:40Z,1619832460,446540835223886593303531,22674894972758149,1054718283822438371,91056888208118215284033
0,12345344,2021-05-01T01:26:08Z,1619832368,446540016764166593303531,327524735677425045,1054718021177549202,91056865533223242525884
0,12345214,2021-05-01T00:58:12Z,1619830692,446485162757953906916284,10078358311896603,1054714227435703626,91056538008487565100839
0,12345210,2021-05-01T00:57:08Z,1619830628,446510386403841876589831,22675597990061320,1054714110697376723,91056527930129253204236
0,12345201,2021-05-01T00:55:13Z,1619830513,446511181149085530982010,85663160204403519,1054713848044344456,91056505254531263142916
0,12345167,2021-05-01T00:47:58Z,1619830078,446518206367882808483243,12597412616785975,1054712855801988106,91056419591371058739397
0,12345162,2021-05-01T00:47:30Z,1619830050,446517738333982808483243,25194828686430968,1054712709885279582,91056406993958441953422
0,12345152,2021-05-01T00:45:54Z,1619829954,446520478333982808483243,158726453855574595,1054712418051822540,91056381799129755522454
0,12345089,2021-05-01T00:31:22Z,1619829082,446517842603292808483243,143609755291933228,1054710579512242480,91056223072675899947859
0,12345032,2021-05-01T00:18:39Z,1619828319,446574732603292808483243,20154346344053295,1054708916070435690,91056079462920608014631
0,12345024,2021-05-01T00:16:32Z,1619828192,446578232603292808483243,55424162258525063,1054708682621236999,91056059308574263961336
0,12345002,2021-05-01T00:11:56Z,1619827916,446564856711738563880203,148639574893501153,1054708040639301860,91056003884412005436273
0,12344943,2021-04-30T23:59:57Z,1619827197,446584856711738563880203,30231023041909313,1054706318936743989,91055855244837111935120
0,12344931,2021-04-30T23:57:54Z,1619827074,446584548333058563880203,52904261924053177,1054705968768696647,91055825013814070025807
0,12344910,2021-04-30T23:51:34Z,1619826694,446582367628530357646107,75577619848639094,1054705355974942748,91055772109552145972630
0,12344880,2021-04-30T23:44:50Z,1619826290,446652367628530357646107,196484332606575875,1054704480554103416,91055696531932297333536
0,12344802,2021-04-30T23:28:14Z,1619825294,446651597413936060119925,60456711507474950,1054702204662381627,91055500047599690757661
0,12344778,2021-04-30T23:21:50Z,1619824910,446652607276989729088650,42823419456360936,1054701504388077711,91055439590888183282711
0,12344761,2021-04-30T23:18:36Z,1619824716,446651525581979729088650,269534741674374014,1054701008361424866,91055396767468726921775
0,12344654,2021-04-30T22:57:01Z,1619823421,446610955581979729088650,78093271590460333,1054697886321722394,91055127232727052547761
0,12344623,2021-04-30T22:49:25Z,1619822965,446573955581979729088650,10077005171278589,1054696981761913567,91055049139455462087428
0,12344619,2021-04-30T22:48:42Z,1619822922,446573875671499729088650,68019711640821453,1054696865039260186,91055039062450290808839
0,12344592,2021-04-30T22:43:04Z,1619822584,446410704580293212917469,2519751126718333,1054696077162198498,91054971042738649987386
0,12344591,2021-04-30T22:42:54Z,1619822574,446400714580293212917469,32757146314248734,1054696047975745542,91054968522987523269053
0,12344578,2021-04-30T22:40:05Z,1619822405,446405844005761007322254,50395249714157383,1054695668547436236,91054935765841209020319
0,12344558,2021-04-30T22:35:49Z,1619822149,446406420508853765982391,360323538908419087,1054695084815745671,91054885370591494862936
0,12344415,2021-04-30T22:09:26Z,1619820566,446398997272113765982391,30237199037213565,1054690911163075819,91054525047052586443849
0,12344403,2021-04-30T22:06:45Z,1619820405,446398422960293765982391,388041726033436830,1054690560923491492,91054494809853549230284
0,12344249,2021-04-30T21:35:24Z,1619818524,446402422960293765982391,5039477844522389,1054686066209127895,91054106768127515793454
0,12344247,2021-04-30T21:35:14Z,1619818514,446388855765451650842785,166305050541611693,1054686007836504713,91054101728649671271065
0,12344181,2021-04-30T21:19:20Z,1619817560,446372708276320826013573,156228620288737157,1054684081513510924,91053935423599129659372
0,12344119,2021-04-30T21:05:33Z,1619816733,446412708276320826013573,15118155199763587,1054682271906511196,91053779194978840922215
0,12344113,2021-04-30T21:04:53Z,1619816693,446457708276320826013573,73066970369779661,1054682096791865609,91053764076823641158628
0,12344084,2021-04-30T20:57:54Z,1619816274,446456485493284542578201,37793292373938769,1054681250452054212,91053691009853271378967
0,12344069,2021-04-30T20:54:37Z,1619816077,446454829807885747095876,40312898744162378,1054680812689714020,91053653216560897440198
0,12344053,2021-04-30T20:51:09Z,1619815869,446465956667162949357676,108339238599425673,1054680345742597596,91053612903662153277820
0,12344010,2021-04-30T20:41:35Z,1619815295,446466110932166938446598,47870777746673007,1054679090841644414,91053504564423553852147
0,12343991,2021-04-30T20:36:38Z,1619814998,446468554705328946423777,88182613824089661,1054678536351088633,91053456693645807179140
0,12343956,2021-04-30T20:29:20Z,1619814560,446468554705328946423777,30234023236799793,1054677514925725371,91053368511031983089479
0,12343944,2021-04-30T20:26:26Z,1619814386,446497716632964500158978,55427013165027989,1054677164722926562,91053338277008746289686
0,12343922,2021-04-30T20:21:12Z,1619814072,446496503189604500158978,629846504715821686,1054676522707969174,91053282849995581261697
0,12343672,2021-04-30T19:21:53Z,1619810513,446731745689604500158978,57929161208543903,1054669227151997537,91052653003490865440011
0,12343649,2021-04-30T19:16:47Z,1619810207,446730745689604500158978,768181797187888433,1054668556154484933,91052595074329656896108
0,12343344,2021-04-30T18:08:29Z,1619806109,446730558119264500158978,221638540534039407,1054659658251177038,91051826892532469007675
0,12343256,2021-04-30T17:50:01Z,1619805001,446724087609669524842848,405498150503952320,1054657090996511288,91051605253991934968268
0,12343095,2021-04-30T17:10:28Z,1619802628,446723816084879524842848,181340279988886006,1054652394083166137,91051199755841431015948
0,12343023,2021-04-30T16:54:02Z,1619801642,447723816084879524842848,12577712557963974,1054650293606061532,91051018415561442129942
0,12343018,2021-04-30T16:52:27Z,1619801547,447721014075312765895119,105652953559351702,1054650147917540163,91051005837848884165968
0,12342976,2021-04-30T16:46:09Z,1619801169,447751014075312765895119,163504082815016950,1054648924132013865,91050900184895324814266
0,12342911,2021-04-30T16:31:08Z,1619800268,447751361134526777961122,171049847459039379,1054647030252824512,91050736680812509797316
0,12342843,2021-04-30T16:14:36Z,1619799276,447746059000556777961122,523209951705801465,1054645048970517261,91050565630965050757937
0,12342635,2021-04-30T15:26:09Z,1619796369,447739006115892561179681,83009865769963034,1054638988593172928,91050042421013344956472
0,12342602,2021-04-30T15:18:27Z,1619795907,447735131744988460016152,327008259608564973,1054638027084110977,91049959411147574993438
0,12342472,2021-04-30T14:46:24Z,1619793984,448719040599963451428323,246217776596676364,1054634239324643711,91049632402887966428465
0,12342374,2021-04-30T14:23:38Z,1619792618,448718654044223451428323,306514529327973219,1054631387366973194,91049386185111369752101
0,12342252,2021-04-30T13:56:29Z,1619790989,458718654044223451428323,285477196284987771,1054627836987812416,91049079670582041778882
0,12342137,2021-04-30T13:35:48Z,1619789748,458918654044223451428323,24818206546671336,1054624530285546818,91048794193385756791111
0,12342127,2021-04-30T13:34:33Z,1619789673,458918543494223451428323,156354300176400022,1054624242814530275,91048769375179210119775
0,12342064,2021-04-30T13:23:13Z,1619788993,458914081824700095998800,96791107688390440,1054622431751771647,91048613020879033719753
0,12342025,2021-04-30T13:14:13Z,1619788453,458912822713350095998800,493879362646409214,1054621310613623844,91048516229771345329313
0,12341826,2021-04-30T12:31:58Z,1619785918,458936467344881484778307,1588267714525211158,1054615589974537264,91048022350408698920099
0,12341186,2021-04-30T10:07:48Z,1619777268,458906468244881484778307,215912017428803616,1054597192958879472,91046434082694173708941
0,12341099,2021-04-30T09:46:30Z,1619775990,458901378619387730011234,598098546076172907,1054594692034930055,91046218170676744905325
0,12340858,2021-04-30T08:44:56Z,1619772296,458901432548126184888003,459117626200122540,1054587764217776538,91045620072130668732418
0,12340673,2021-04-30T08:03:37Z,1619769817,458898772081611403948333,426853510861193752,1054582446226306507,91045160954504468609878
0,12340501,2021-04-30T07:23:49Z,1619767429,458897255587915658240601,39707347539824710,1054577501952333625,91044734100993607416126
0,12340485,2021-04-30T07:21:19Z,1619767279,458897081961615658240601,2481709625841067,1054577042019359015,91044694393646067591416
0,12340484,2021-04-30T07:21:11Z,1619767271,458926243541184972346621,456615188609689041,1054577013273543416,91044691911936441750349
0,12340300,2021-04-30T06:44:50Z,1619765090,458959223401093533620323,37222585073954720,1054571724267982443,91044235296747832061308
0,12340285,2021-04-30T06:42:18Z,1619764938,458958213401093533620323,565778450354987144,1054571293116184691,91044198074162758106588
0,12340057,2021-04-30T05:48:53Z,1619761733,459009443128899376736580,59551948745820935,1054564739664952993,91043632295712403119444
0,12340033,2021-04-30T05:43:23Z,1619761403,458998425303990691400588,265504689865798251,1054564049870579218,91043572743763657298509
0,12339926,2021-04-30T05:14:31Z,1619759671,459000425303990691400588,327535869408559782,1054560974511247786,91043307239073791500258
0,12339794,2021-04-30T04:46:21Z,1619757981,458947295306612933028644,240703397237400489,1054557180640439426,91042979703204382940476
0,12339697,2021-04-30T04:28:06Z,1619756886,458940537206917892641283,161296934511012269,1054554392556209443,91042738999807145539987
0,12339632,2021-04-30T04:13:12Z,1619755992,458938808074337909882251,486369212394487959,1054552524242572759,91042577702872634527718
0,12339436,2021-04-30T03:28:04Z,1619753284,458967969550332493528599,114143705745163183,1054546890594080091,91042091333660240039759
0,12339390,2021-04-30T03:16:04Z,1619752564,458940176360747655589946,136480345278788229,1054545568459579322,91041977189954494876576
0,12339335,2021-04-30T03:06:49Z,1619752009,458939927689328267328083,255589413572973763,1054543987598225715,91041840709609216088347
0,12339232,2021-04-30T02:43:56Z,1619750636,458941503149658435244906,168737835807341801,1054541027088230791,91041585120195643114584
0,12339164,2021-04-30T02:26:52Z,1619749612,458943327500736778781228,2481433289018563,1054539072586115676,91041416382359835772783
0,12339163,2021-04-30T02:26:31Z,1619749591,458922247500736778781228,181148591136247265,1054539043843500905,91041413900926546754220
0,12339090,2021-04-30T02:15:22Z,1619748922,458922247500736778781228,258073556598844733,1054536945586741643,91041232752335410506955
0,12338986,2021-04-30T01:51:57Z,1619747517,458888230108488358319854,280416798236889077,1054533956302744877,91040974678778811662222
0,12338873,2021-04-30T01:25:14Z,1619745914,458904230108488358319854,337484417437621308,1054530708215422638,91040694261980574773145
0,12338737,2021-04-30T00:52:27Z,1619743947,458873280540662889229481,47150250114917144,1054526799109888930,91040356777563137151837
0,12338718,2021-04-30T00:48:05Z,1619743685,458873272698968594954531,620391395945663160,1054526252965254937,91040309627313022234693
0,12338468,2021-04-29T23:53:46Z,1619740426,458831663071839086351902,2481687915991178,1054519066928467314,91039689235917076571533
0,12338467,2021-04-29T23:53:34Z,1619740414,458831498331639086351902,111675762952443461,1054519038182903182,91039686754229160580355
0,12338422,2021-04-29T23:44:34Z,1619739874,458838597314522455063995,27298277186364805,1054517744634755825,91039575078466208136894
