,blockNumber,timestamp_iso8601,timestamp_unixtime,borrower,borrowAmount,accountBorrows,totalBorrows
0,11110129,2020-10-23T03:32:21Z,1603423941,0x884823d4bb4eb5d9e926140e1227cc3d792a00a8,2000000000000000000,3000051230942983851,21318179542072784083329
0,11109226,2020-10-23T00:09:33Z,1603411773,0x6ae21cd82f19a5a6bcd204932a40bd6943729dee,12000000000000000000,12000000000000000000,21328828833410872737484
0,11109215,2020-10-23T00:07:57Z,1603411677,0x5c7efb1067ef301046f25210720c161490017a8a,100000000000000000000,200023037118973537973,21304820430425984601036
0,11108699,2020-10-22T22:18:38Z,1603405118,0x884823d4bb4eb5d9e926140e1227cc3d792a00a8,1000000000000000000,1000000000000000000,21212436821740326361490
0,11107560,2020-10-22T18:07:16Z,1603390036,0x1b51960ec186f34aab650c0897cb131c30bdbc09,1000000000000000000000,1000000000000000000000,21212045572962890645517
0,11106498,2020-10-22T14:16:31Z,1603376191,0x86af94e5e8d3d583575bbafdd2dcb6b898a555e4,900000000000000000000,900000000000000000000,20219706098180200361439
0,11105022,2020-10-22T08:50:31Z,1603356631,0x2d220a08dee79a4ff01e6398ae55210e380d51ec,226890836067724780,226890836067724780,19318696790323995749043
0,11104834,2020-10-22T08:08:23Z,1603354103,0xbff32156e0c940662e6d430d79964a92862070f5,5000000000000000000,62898524348850882790,19318341304073461175534
0,11104783,2020-10-22T07:56:12Z,1603353372,0x30ed5773e9c1023a266483d7860a2b19fa4c736c,1000000000000000000000,1000000000000000000000,19313306434483413539999
0,11104534,2020-10-22T07:04:40Z,1603350280,0xbff32156e0c940662e6d430d79964a92862070f5,10000000000000000000,57897928775072181434,18313151118244677577059
0,11104493,2020-10-22T06:56:10Z,1603349770,0xbff32156e0c940662e6d430d79964a92862070f5,11000000000000000000,47897861912562492026,18303125568191673448016
0,11104458,2020-10-22T06:49:10Z,1603349350,0xbff32156e0c940662e6d430d79964a92862070f5,17000000000000000000,36897817962146289861,18292103779760304447066
0,11104341,2020-10-22T06:20:02Z,1603347602,0xbff32156e0c940662e6d430d79964a92862070f5,19897738786441035000,19897738786441035000,18275031061021339146902
0,11103880,2020-10-22T04:35:31Z,1603341331,0x7124201d49980c62b834f85626d9bad66812c1ef,40000000000000000000,157807823762210659051,18255950804712603399697
0,11103806,2020-10-22T04:18:26Z,1603340306,0xa3cdf8d3b49ad4ed0f159c6b59ce4d49d79b945c,400000000000000000000,400000000000000000000,18215905054494547823978
0,11102711,2020-10-22T00:14:29Z,1603325669,0xf2df969f59b2c86e4b230da88918cdebcfc4ccbc,2002500000000000000000,2002500000000000000000,17815248137692039929823
0,11102705,2020-10-22T00:12:54Z,1603325574,0x5c7efb1067ef301046f25210720c161490017a8a,100000000000000000000,100000000000000000000,15812745109599537271804
0,11100788,2020-10-21T17:10:13Z,1603300213,0x60aa9b774bb1bb9292e6854d24d496bc7a45677b,22729132362040158000,22729132362040158000,16586968496258085173388
0,11100296,2020-10-21T15:24:10Z,1603293850,0xeb4576fe753dab07635c0bb6c8f0a355e1db5d31,45000000000000000000,60002882015987546344,16643981808174117268906
0,11100024,2020-10-21T14:20:55Z,1603290055,0x14ae34b4c82774feba2abdf1916deb623599271d,351809777360337800000,351809777360337800000,16950638200908569505740
0,11098843,2020-10-21T10:01:01Z,1603274461,0x4c6ab26af01b63b0c421f569c569d65bbb2b3a97,96000000000000000000,196027099114476873105,16598180494648375044927
0,11097736,2020-10-21T05:57:08Z,1603259828,0x7124201d49980c62b834f85626d9bad66812c1ef,40000000000000000000,117783860506595796226,16501578939313158486492
0,11096653,2020-10-21T02:01:26Z,1603245686,0x5cfd0cddf989959a6a6c3ad985ce324460d46dfd,40000000000000000000000,40000000000000000000000,46460832704166818951673
0,11095142,2020-10-20T20:20:07Z,1603225207,0x5a769b086e99062d8627b58e8c2f0187deb5e2ae,80000000000000000000,80000000000000000000,6463364189536535767728
0,11095113,2020-10-20T20:13:19Z,1603224799,0x7124201d49980c62b834f85626d9bad66812c1ef,80000000000000000000,80000000000000000000,6383360761669480622639
0,11094985,2020-10-20T19:45:14Z,1603223114,0x66a6684edc043c17c4ff07fac81b04599e469706,100000000000000000000,100000000000000000000,6303345912489593955903
0,11094389,2020-10-20T17:36:27Z,1603215387,0xa38693240a2736adfa095a12b9f8b81a43ed9c5a,24545520000000000,24545520000000000,6203278389716555577272
0,11093108,2020-10-20T12:55:48Z,1603198548,0xdeb6f026cdfa8ab1130875aacee3312aa0c3f915,5000000000000000000,5000000000000000000,6205759892198419491537
0,11092872,2020-10-20T11:57:08Z,1603195028,0xeb4576fe753dab07635c0bb6c8f0a355e1db5d31,15000000000000000000,15000000000000000000,6200733166223173800408
0,11092259,2020-10-20T09:44:31Z,1603187071,0xb345bd9ff34deff59526df03b0a41d5e7c54bc72,1500000000000000000,1500000000000000000,6185663942180858349314
0,11091117,2020-10-20T05:22:42Z,1603171362,0xdeb6f026cdfa8ab1130875aacee3312aa0c3f915,10000000000000000000,17445059417665684132,6201479931135925525269
0,11090926,2020-10-20T04:46:25Z,1603169185,0xd9b99266c42d427bb3a64f30a0242bbeb41f6830,875000000000000000000,875000000000000000000,6194013343364765466360
0,11090525,2020-10-20T03:22:55Z,1603164175,0xdeb6f026cdfa8ab1130875aacee3312aa0c3f915,10000000000000000000,10000000000000000000,5318977061275288240358
0,11089861,2020-10-20T00:57:52Z,1603155472,0xa1efa0adecb7f5691605899d13285928ae025844,88550000000000000000,88550000000000000000,5308917542044631914495
0,11089078,2020-10-19T22:02:04Z,1603144924,0xc373decd953ed7e4fd78f4c39aa41a44448fb6f1,3000000000000000000,3000000000000000000,5220299012324274224914
0,11088845,2020-10-19T21:12:48Z,1603141968,0xa0bb038a8981fc526fecf3fcea8701312d932e86,7431803761358021500,7431803761358021500,5217278633730019537329
0,11087449,2020-10-19T16:04:49Z,1603123489,0xe2bb94210b41ce4c01b9b97f3ac62e728e472f9c,1919532567446067800000,1919532567446067800000,12942732137970750346879
0,11087328,2020-10-19T15:39:40Z,1603121980,0x8e949b62a177452f5b327b539eaa63802a3ab6a4,5812489981337250000000,5812489981337250000000,11023166408593340639023
0,11086609,2020-10-19T13:14:30Z,1603113270,0xb1adceddb2941033a090dd166a462fe1c2029484,3000000000000000000000,5000003322920032662287,5210613624135407717350
0,11086477,2020-10-19T12:42:58Z,1603111378,0xb1adceddb2941033a090dd166a462fe1c2029484,2000000000000000000000,2000000000000000000000,2210609951295361932443
0,11086473,2020-10-19T12:42:25Z,1603111345,0x9ccf93089cb14f94baeb8822f8ceffd91bd71649,10000000000000000,10000000000000000,210609943034572029830
0,11085910,2020-10-19T10:30:06Z,1603103406,0x7f29af7083031878450380fec8c8ab7d485d7344,100000000000000000000,100000000000000000000,210598780391858331954
0,11085461,2020-10-19T08:46:36Z,1603097196,0x4c6ab26af01b63b0c421f569c569d65bbb2b3a97,99000000000000000000,100000000104819716363,110598300354726215524
0,11085450,2020-10-19T08:43:27Z,1603097007,0x4c6ab26af01b63b0c421f569c569d65bbb2b3a97,1000000000000000000,1000000000000000000,11598299138995789470
0,11084366,2020-10-19T04:44:20Z,1603082660,0x95e53a6e9e1e10703153ffb5e1b23c1577118867,1000000000000000000,1000000000000000000,10598189680448034600
0,11084109,2020-10-19T03:51:32Z,1603079492,0xe2c23ba37e1b0ec18b11a47e15484fbf539192a7,1102999269536322200,1102999269536322200,9598166181671917547
0,11082036,2020-10-18T20:16:50Z,1603052210,0xb7992598ac932fe2626d68a79bbd099fc293828b,32800000000000,317845206619544,10011254356157909001767
0,11080254,2020-10-18T13:43:28Z,1603028608,0x738b61426b12099122d531e9ba73edbc9e93a746,50000000000000000000,50000000000000000000,10060382240153336368205
0,11080109,2020-10-18T13:15:30Z,1603026930,0x9445e53f069203f7a396838ebef11f90c517164f,492000000000000000,492000000000000000,10010310890386634309935
0,11078893,2020-10-18T08:41:11Z,1603010471,0xb7992598ac932fe2626d68a79bbd099fc293828b,570000000000000,570000814515457,10009787231716952275928
0,11078836,2020-10-18T08:27:39Z,1603009659,0xb7992598ac932fe2626d68a79bbd099fc293828b,570000000000000,570000000000000,10009759117592020252069
0,11077424,2020-10-18T03:15:51Z,1602990951,0xf4c596d35f7e39a36806d3f35584f15de5ebd572,3000000000000000000,8000085542126341400,10009244732821437798595
0,11077107,2020-10-18T02:03:00Z,1602986580,0xf4c596d35f7e39a36806d3f35584f15de5ebd572,5000000000000000000,5000000000000000000,10006073544659969953022
0,11076678,2020-10-18T00:20:34Z,1602980434,0xcfc50541c3deaf725ce738ef87ace2ad778ba0c5,10000000000000000000000,10000000000000000000000,10000767166697464445261
0,11073371,2020-10-17T12:12:21Z,1602936741,0x3f08cd81715eed0f9f7a03a40f65f14a2aac7f41,566991436890536300,566991436890536300,767142467964504153
0,11072976,2020-10-17T10:46:27Z,1602931587,0xf062afe44f6d762d45b7d6ee1ad0d3e6199d84e4,200000000000000000,200000000000000000,200150278164743588
0,11072739,2020-10-17T09:57:19Z,1602928639,0x06f8f66648cac8bd39e9cce036094ef4dd1b504b,150277688248598,150277688248598,150277688248598
