,blockNumber,A3E8E4_ACCRUEINTEREST_cashPrior,A3E8E4_ACCRUEINTEREST_interestAccumulated,A3E8E4_ACCRUEINTEREST_borrowIndex,A3E8E4_ACCRUEINTEREST_totalBorrows,A3E8E4_FAILURE_error,A3E8E4_FAILURE_info,A3E8E4_FAILURE_detail,A3E8E4_APPROVAL_owner,A3E8E4_APPROVAL_spender,A3E8E4_APPROVAL_amount,A3E8E4_BORROW_borrower,A3E8E4_BORROW_borrowAmount,A3E8E4_BORROW_accountBorrows,A3E8E4_BORROW_totalBorrows,A3E8E4_MINT_minter,A3E8E4_MINT_mintAmount,A3E8E4_MINT_mintTokens,A3E8E4_REDEEM_redeemer,A3E8E4_REDEEM_redeemAmount,A3E8E4_REDEEM_redeemTokens,A3E8E4_TRANSFER_fromAddress,A3E8E4_TRANSFER_toAddress,A3E8E4_TRANSFER_amount,A3E8E4_REPAYBORROW_payer,A3E8E4_REPAYBORROW_borrower,A3E8E4_REPAYBORROW_repayAmount,A3E8E4_REPAYBORROW_accountBorrows,A3E8E4_REPAYBORROW_totalBorrows,ABDD52_TRANSFER_fromAddress,ABDD52_TRANSFER_toAddress,ABDD52_TRANSFER_value
4730,12398620.0,,,,,,,,0x56aa9501e5f70a17DcD1405315f1f0c327491A1e,0xE10B7FCb81b778837A8955744aCd5dDf297B782C,115792089237316195423570985008687907853269984665640564039457584007913129639935,,,,,,,,,,,,,,,,,,,,,
4731,12398698.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0xfA29f617B322992b1b7436f7931f389eCCa693A7,0x8226321E9C891EC2c75Cb5C66fAa96A7244f5923,1500000000000000000
4732,12398776.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x1e9D0D98e12a0a429A14E49bc86F9c7849f21F69,0x8D325De89cf01D8EE795F25fA4F64F275AC933A2,11441684597483436741
4733,12398853.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0xD6c75Cba42c1f63A0eFd7BAd6d1FF90c32563414,0x1C26FEdb95ebc71E569142B2A99F523152E04C6C,2000000000000000
4734,12398985.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0xD6c75Cba42c1f63A0eFd7BAd6d1FF90c32563414,0x1C26FEdb95ebc71E569142B2A99F523152E04C6C,1721273178635860474
4735,12399077.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x489a52aB02F669d22D88e6DC49aB3EeCe559A55d,0x03b207dCb2328f410dCd50A87f3C5059e89e92D3,4319093810000000000
4736,12399132.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x62b25ecA9B12EF94F3D177B231c05FE1C70c3292,0x980a257137C21074c7348E2F5303f8BB799E5281,490000000000000000
4737,12399159.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x734D4Cd1a3Caa5B0B3Bae5471837d87c57bba10d,0x734D4Cd1a3Caa5B0B3Bae5471837d87c57bba10d,1204402896226565093
4738,12399234.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x734D4Cd1a3Caa5B0B3Bae5471837d87c57bba10d,0xbb0de91b6c030EF2786910f1df7051358EbB90f1,1204402896226565093
4739,12399513.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x71899ff4c5852E9a82B1FaaF044E808Fce9a11Ce,0xfbDde781786f3168aaa197AD31D45de95B438ee7,1000000000000000000
4740,12399568.0,419459798730692976095963,2.1227553944256899e+18,1.0563462820718298e+18,90924070827445997723043,,,,,,,,,,,0x1173A727Bd0d6d8BC9445edE159268dFa8E471da,5000000000000000000,24660729322.0,,,,0x1173A727Bd0d6d8BC9445edE159268dFa8E471da,0x70e36f6BF80a52b3B46b3aF8e106CC0ed743E8e4,5000000000000000000,,,,,,,,
4741,12399579.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x80ccf3094241263209ACB9B8a1C5189a64D153F5,0x13B59BC04770666279006BbfB9F470F44ece0a27,5999000000000000000
4742,12399828.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x7aF95fDba886Eaf50b06ee5DAF25Ef0CafDC37F4,0x4d96225cB820d462faf940a98c42281A2C8c5F49,44109440000000000
4743,12399842.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0xd0c68D7b0cB2D0298c78554848D40F204CAd67E1,0x92901260e51643c95E348318f74ca769ECD3CB83,150000000000000000
4744,12399972.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0xEe444D004CdcFe389f567C034b6e11C39B6AeE31,0xd643C807ce2A414B7834b38d8556d7Bab61E6257,100000000000000000
4745,12399975.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x7088cC8dD19dD0dC4802368501b7a20117E04dec,0x62ae9d0024F407e90DbACF32d6AfffB7561F9821,150000000000000000
4746,12400073.0,419464798730692976095963,1.3137548406587372e+18,1.0563615451372518e+18,90925384582286656460282,,,,,,,,,,,0xEEc17c739Cd3fB2AfFcF735ca0a13F061692564a,1235773320000000000,6095002482.0,,,,0xEEc17c739Cd3fB2AfFcF735ca0a13F061692564a,0x70e36f6BF80a52b3B46b3aF8e106CC0ed743E8e4,1235773320000000000,,,,,,,,
4747,12400129.0,419466034504012976095963,1.4568679125403085e+17,1.0563632377110542e+18,90925530269077910491118,,,,,,,,,,,,,,0x01FC5ea2da9289d7A1F8255C68CB99c986a2f108,50000000000000000000,246606763427.0,0x70e36f6BF80a52b3B46b3aF8e106CC0ed743E8e4,0x01FC5ea2da9289d7A1F8255C68CB99c986a2f108,50000000000000000000,,,,,,,,
4748,12400152.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0xEe444D004CdcFe389f567C034b6e11C39B6AeE31,0xd643C807ce2A414B7834b38d8556d7Bab61E6257,905553141088979968
4749,12400191.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x5f98113F7F3a3412fD3A8e8D260bCD99fB9Fe3be,0x14Ad6BEF967c828d37810acF991715F4CD1ea5B6,100000000000000000000
4750,12400249.0,419416034504012976095963,3.1220722326513043e+17,1.0563668649017038e+18,90925842476301175621540,,,,,,,,,,,0x8c1194174aB1cf585d5189e3A6aA52cc9BaE78E4,20000000000000000000,98642660032.0,,,,0x8c1194174aB1cf585d5189e3A6aA52cc9BaE78E4,0x70e36f6BF80a52b3B46b3aF8e106CC0ed743E8e4,20000000000000000000,,,,,,,,
4751,12400346.0,419436034504012976095963,2.5236225960819587e+17,1.0563697968198664e+18,90926094838560783817415,,,,,,,,,,,0xBdb0782E7D6117eB1A17eC7A50AA54B55E2a0E3E,2432652831072269393,11998162852.0,,,,0xBdb0782E7D6117eB1A17eC7A50AA54B55E2a0E3E,0x70e36f6BF80a52b3B46b3aF8e106CC0ed743E8e4,2432652831072269393,,,,,,,,
4752,12400373.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x2BD18A50aB99595FCe60590c072AA08DDb5c7970,0xa0b8209Fcb3c79f67afA1ec46c0F7d83154F2869,1000000000000000000
4753,12400392.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x2BD18A50aB99595FCe60590c072AA08DDb5c7970,0xa0b8209Fcb3c79f67afA1ec46c0F7d83154F2869,4000000000000000000
4754,12400421.0,419438467156844048365356,1.9512569120635475e+17,1.0563720637696033e+18,90926289964251990172182,,,,,,,,,,,0x2879Ca63bf06dA7a73775947A608AA0B322F2fA3,54077824000000000000,266718844702.0,,,,0x2879Ca63bf06dA7a73775947A608AA0B322F2fA3,0x70e36f6BF80a52b3B46b3aF8e106CC0ed743E8e4,54077824000000000000,,,,,,,,
4755,12400454.0,419492544980844048365356,8.584951222225365e+16,1.0563730611601978e+18,90926375813764212425834,,,,,,,,,,,,,,0x2879Ca63bf06dA7a73775947A608AA0B322F2fA3,54077830833468368999,266718844702.0,0x70e36f6BF80a52b3B46b3aF8e106CC0ed743E8e4,0x2879Ca63bf06dA7a73775947A608AA0B322F2fA3,54077830833468368999,,,,,,,,
4756,12400725.0,419438467150010579996357,7.050576026478707e+17,1.0563812524451944e+18,90927080871366860296491,,,,,,,,,,,,,,0x707adB1F4Dbf60ee97C3A12868E89eE8c96Bef57,95611501724334061808,471567783296.0,0x70e36f6BF80a52b3B46b3aF8e106CC0ed743E8e4,0x707adB1F4Dbf60ee97C3A12868E89eE8c96Bef57,95611501724334061808,,,,,,,,
4757,12400769.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x8F6c7AF74159e02559d50474913Ee236F3f89816,0x97F040C6b3D3bAB7f9Cf270d7BbE465F0D5f59Ed,600000000000000000
4758,12400897.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0xf49A0b231d9B096002b597db72d5B00b25fc2c68,0x0B685bC7f64d265aeD4729e3446e7Fc152Ba31dD,7337313758522972802
4759,12401085.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x97c9297569fe80bE0F50EF8d9ADf1E20D8b3d344,0x0900eF4fBcFAdB96a29cF0Ab7eF69ff1D60e7803,8370560000000000000
4760,12401189.0,419342855648286245934549,1.2073495296447951e+18,1.0563952793049158e+18,90928288220896505091743,,,,,,,,,,,,,,0xc13c37C6a3b077eF147C750a310cde3635aC7C49,60921342683890641772,300471082834.0,0x70e36f6BF80a52b3B46b3aF8e106CC0ed743E8e4,0xc13c37C6a3b077eF147C750a310cde3635aC7C49,60921342683890641772,,,,,,,,
4761,12401484.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0xcffCDeC80304542f0E64656dBe530f013b2Cb9dF,0x4603a378101e2d8ab75F8Bc7BF045d3126833507,1888582260000000000
4762,12401509.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x7aF95fDba886Eaf50b06ee5DAF25Ef0CafDC37F4,0xcE65C1527a911aF44976A5973355A1eB88158C48,15000000000000000
4763,12401521.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x7aF95fDba886Eaf50b06ee5DAF25Ef0CafDC37F4,0xcE65C1527a911aF44976A5973355A1eB88158C48,1973398540000000000
4764,12401524.0,419281934305602355292777,8.717734179693094e+17,1.0564054074767026e+18,90929159994314474401240,,,,,,,,,,,0xD9aFe046FfEcbCD863c8468AA362B35DD279f8F7,25768133894126589727,127091242793.0,,,,0xD9aFe046FfEcbCD863c8468AA362B35DD279f8F7,0x70e36f6BF80a52b3B46b3aF8e106CC0ed743E8e4,25768133894126589727,,,,,,,,
4765,12401526.0,419307702439496481882504,5204520384553994.0,1.0564054679422724e+18,90929165198834858955234,,,,,,,,,,,,,,0x22fa8Cc33a42320385Cbd3690eD60a021891Cb32,2422419701941565130247,11947637705998.0,0x70e36f6BF80a52b3B46b3aF8e106CC0ed743E8e4,0x22fa8Cc33a42320385Cbd3690eD60a021891Cb32,2422419701941565130247,,,,,,,,
4766,12401747.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0xcE65C1527a911aF44976A5973355A1eB88158C48,0x3dDA11AadECAcfb59eE1e3883733Ed05E090ef74,1988398540000000000
4767,12401861.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x6B6360DDcdeAE8d4B25Ff48D14a6043e1Fc89CeD,0x988c9F3Ed603c34eAe05655398EF9Be3E051375C,150000000000000000
4768,12401916.0,416885282737554916752257,1.0181192841755962e+18,1.0564172963449248e+18,90930183318119034551443,,,,,,,,,,,0x954A0f716D222b4183E0EDF74dbDe802A5c03afB,2547217649343791860,12563135845.0,,,,0x954A0f716D222b4183E0EDF74dbDe802A5c03afB,0x70e36f6BF80a52b3B46b3aF8e106CC0ed743E8e4,2547217649343791860,,,,,,,,
4769,12401927.0,416887829955204260544117,2.871659605458533e+16,1.0564176299713144e+18,90930212034715089136772,,,,,,,,,,,0x57ca561798413a20508B6bC997481E784F3E6e5f,242237290881280108784,1194738841284.0,,,,0x57ca561798413a20508B6bC997481E784F3E6e5f,0x70e36f6BF80a52b3B46b3aF8e106CC0ed743E8e4,242237290881280108784,,,,,,,,
4770,12402129.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x388E418f1557CD16f4c32de629d1c88a95916688,0x7a89d8286De3F933E574dA2e4763F5f2faa20e7F,1503923490000000000
4771,12402369.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x7aF95fDba886Eaf50b06ee5DAF25Ef0CafDC37F4,0x739C74BADb9DD9Ffab80205b3AAa739041c87Ec7,454952810000000000
4772,12402396.0,417106417263397081135085,1.0909192200106003e+18,1.0564318504759844e+18,90931436052062200063443,,,,,,,,,,,0x5B17F381f06fF34Cb12744Bc44d2e6488691a8B6,3975530000000000000,19607680925.0,,,,0x5B17F381f06fF34Cb12744Bc44d2e6488691a8B6,0x70e36f6BF80a52b3B46b3aF8e106CC0ed743E8e4,3975530000000000000,,,,,,,,
4773,12402498.0,417086742770179960706070,1.9835808424423632e+17,1.0564349433365358e+18,90931702267295414483535,,,,,,,,,,,0xC5E672f9aad19f775490bd67ECd1a2aD864d9930,20000000000000000000,98641807286.0,,,,0xC5E672f9aad19f775490bd67ECd1a2aD864d9930,0x70e36f6BF80a52b3B46b3aF8e106CC0ed743E8e4,20000000000000000000,,,,,,,,
4774,12402710.0,,,,,,,,,,,,,,,,,,,,,0x01FC5ea2da9289d7A1F8255C68CB99c986a2f108,0xC5E672f9aad19f775490bd67ECd1a2aD864d9930,0,,,,,,,,
4775,12402798.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x94c88531853579e5360Afb546771DaE7B29fA91e,0x56fCf2AA3402b134C2180BfB2D2b1e67Df70c3eB,110000000000000000
4776,12402920.0,,,,,,,,,,,,,,,,,,,,,0x01FC5ea2da9289d7A1F8255C68CB99c986a2f108,0xC5E672f9aad19f775490bd67ECd1a2aD864d9930,408350159802,,,,,,,,
4777,12403199.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x865c2db0706961F08eD71CF2D562eD14335C08aC,0x03BE8a5325174388b0768D6F6C5Ce5Fd9fFbddC8,1000000000000000000
4778,12403257.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x03BE8a5325174388b0768D6F6C5Ce5Fd9fFbddC8,0xf60c2Ea62EDBfE808163751DD0d8693DCb30019c,1100000000000000000
4779,12403260.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0xbb32Fb234E03EDE6478C9fA8eDF398838DA1736E,0x4C2d431358bedAb5f8E37224c71bbBD8Fd5964bB,2574829690000000000
4780,12403342.0,417106742770179960706070,2.2027682309022356e+18,1.0564605348659273e+18,90933905035526316719117,,,,,,,,,,,0xf9EB57A87F7E8CCD1495d0652478bD8bE6fA4350,345407960000000000,1703577721.0,,,,0xf9EB57A87F7E8CCD1495d0652478bD8bE6fA4350,0x70e36f6BF80a52b3B46b3aF8e106CC0ed743E8e4,345407960000000000,,,,,,,,
4781,12403431.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0xD7da6822a23e2372dbEf9C4256e5576d0dB39cCa,0x76c13403f212A05Df88254AdDAB021648A3973eE,479200000000000000
4782,12403538.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x865c2db0706961F08eD71CF2D562eD14335C08aC,0x03BE8a5325174388b0768D6F6C5Ce5Fd9fFbddC8,20000000000000000000
4783,12403656.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x03BE8a5325174388b0768D6F6C5Ce5Fd9fFbddC8,0xf60c2Ea62EDBfE808163751DD0d8693DCb30019c,20000000000000000000
4784,12403744.0,417107088178139960706070,1.0492254616672582e+18,1.0564727246568749e+18,90934954260987983977365,,,,,,,,,,,0x7A730E22BFF836B3a2BD4cF3160BbB0Cb6583c07,10107878946983676969,49852732602.0,,,,0x7A730E22BFF836B3a2BD4cF3160BbB0Cb6583c07,0x70e36f6BF80a52b3B46b3aF8e106CC0ed743E8e4,10107878946983676969,,,,,,,,
4785,12403826.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0xd4258dd7112990cC52F80C595e568b163aec8a3e,0x93050634A8eE90ef2794098f7A9a665FfA26C015,500000000000000000
4786,12403882.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x4180f87d46110e8b9a735c5AE8516044d029f0F3,0x07f73b4b1CAD52B2f8D8848434C77A5e9D9132fd,454884810000000000
4787,12403897.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x819bfd767E396c57A98cCa1e19D88553A49C044c,0x54f1D856946374D43F7AA9c5aDA4f50d29169cF8,1000000000000000000
4788,12403903.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0xff18760a83a64c18Ed37D3C29A902184C03cd389,0xff18760a83a64c18Ed37D3C29A902184C03cd389,150000000000000000
4789,12403904.0,417117196057086944383039,4.176042158620412e+17,1.056477576338688e+18,90935371865203846018553,,,,,,,,,,,0xC5E672f9aad19f775490bd67ECd1a2aD864d9930,19207963467990120960,94734897426.0,,,,0xC5E672f9aad19f775490bd67ECd1a2aD864d9930,0x70e36f6BF80a52b3B46b3aF8e106CC0ed743E8e4,19207963467990120960,,,,,,,,
4790,12403909.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0xB0Cf943Cf94E7B6A2657D15af41c5E06c2BFEA3D,0xf664b3aF1f6d614a3CCa358bfEE902C78bA9Bd41,741800010000000000
4791,12403980.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x05e54d8a487598Bb1FfEb80Fc6FD3928A7742398,0x558Dbe130C28a589E86dAeb8C7240A28E0C8B879,200000000000000000
4792,12404111.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x8567bc2968d3aacCBd068856800beBF94A53F780,0x16FFA8f3fcC1Dd00b4aF6fD154933B47D835095C,100000000000000000
4793,12404356.0,,,,,,,,,,,,,,,,,,,,,0x6367aE4F125524165c8BC08E304F0a32f4433257,0x0B1717EF010F5c964847cF5297E4E163B799Db48,4418565047,,,,,,,,
4794,12404477.0,,,,,,,,0x26cB708D35DAB8D271C54A82c135686166B7388b,0x11111112542D85B3EF69AE05771c2dCCff4fAa26,115792089237316195423570985008687907853269984665640564039457584007913129639935,,,,,,,,,,,,,,,,,,,,,
4795,12404538.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0xC663e4999867A4F9d70efBE757B9c9E70B1BF3cB,0x82E9d5D9CeA501afC5bdB04F948b213CB2eD4CE7,742772945733044745
4796,12404773.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x8567bc2968d3aacCBd068856800beBF94A53F780,0x16FFA8f3fcC1Dd00b4aF6fD154933B47D835095C,3978000000000000000
4797,12404910.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x621FaB0e57c8671Fbda84Ae1885369c80A2Aff93,0x833362aDF8bc89d79Bd5fa5743ddb44ab0A7b75f,122000000000000000000
4798,12404999.0,417136404020554934503999,2.8579272069656817e+18,1.056510779436086e+18,90938229792410811700318,,,,,,,,,,,,,,0x8c1194174aB1cf585d5189e3A6aA52cc9BaE78E4,25000000000000000000,123301068868.0,0x70e36f6BF80a52b3B46b3aF8e106CC0ed743E8e4,0x8c1194174aB1cf585d5189e3A6aA52cc9BaE78E4,25000000000000000000,,,,,,,,
4799,12405234.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0xC28E63CC39E8d0Aa4a3Cecb4A9d353426B8Dfe74,0xE1545091A90d6df9e8150240dF2119da051712B7,3000000000000000000
4800,12405299.0,417111404020554934503999,7.830584093543067e+17,1.0565198769262428e+18,90939012850820166006986,,,,,,,,,,,0x9C3c6cF9D29Ab9E9e14503dbfC9aD8bB2A0E37EF,1945081894272097613,9593215954.0,,,,0x9C3c6cF9D29Ab9E9e14503dbfC9aD8bB2A0E37EF,0x70e36f6BF80a52b3B46b3aF8e106CC0ed743E8e4,1945081894272097613,,,,,,,,
4801,12405760.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x31c76977e82652B04a42fB5DDD41e93f60343c5a,0x489cEa7262c86765154377AD9627c6497f444a37,4210000000000000000
4802,12405850.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x758A83035200039af6eCDbBDB1A11B52ffbA2e6D,0x99C4ad9adf2476D434daC3a46Efcb781B27679e0,29728124822217651
4803,12406521.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0xD4755a84419525F1702087F06Cb6c6d5387b07E2,0xab221C675d7d786E1D724E28466939acf113b20c,100000000000000000
4804,12406532.0,417113349102449206601612,3.218405559476775e+18,1.0565572680231878e+18,90942231256379642781987,,,,,,,,,,,,,,0xE82bc6A5364D16D23645054cda1e694F8B69f688,1000000000000000,4932013.0,0x70e36f6BF80a52b3B46b3aF8e106CC0ed743E8e4,0xE82bc6A5364D16D23645054cda1e694F8B69f688,1000000000000000,,,,,,,,
4805,12406539.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x1796232E20eEbb1fdAAEA0E03F485D87Ce40d684,0xC4E4B746F769073b60b83f5e439dbF9DE70640be,299893559092679069
4806,12406585.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0xd38CF24793aFa83eF5676f5B31891CDEC973EbA2,0xafc92bC68AeE79d783E3388aEac71C3CE4598C1A,8000000000000000000
4807,12406599.0,417113348102449206601612,1.7489474480899696e+17,1.0565592999319195e+18,90942406151124451778947,,,,,,,,,,,0x8c1194174aB1cf585d5189e3A6aA52cc9BaE78E4,25000000000000000000,123300307345.0,,,,0x8c1194174aB1cf585d5189e3A6aA52cc9BaE78E4,0x70e36f6BF80a52b3B46b3aF8e106CC0ed743E8e4,25000000000000000000,,,,,,,,
4808,12406741.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0xf29157795437499E1a5DE0c78B0Df6A93523Ce6A,0xC526A7741c9A959555760Da932b313e7498a0304,700000000000000000
4809,12406780.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0xf29157795437499E1a5DE0c78B0Df6A93523Ce6A,0xC526A7741c9A959555760Da932b313e7498a0304,2400000000000000000
4810,12406870.0,417138348102449206601612,7.073889216996548e+17,1.0565675183019355e+18,90943113540046151433695,,,,,,,,,,,0xD850bBe19c5AD049E25d27012e94Fab11c850057,3327760857306567723,16412540290.0,,,,0xD850bBe19c5AD049E25d27012e94Fab11c850057,0x70e36f6BF80a52b3B46b3aF8e106CC0ed743E8e4,3327760857306567723,,,,,,,,
4811,12406944.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0xD4755a84419525F1702087F06Cb6c6d5387b07E2,0x2A54fe5d44E798c40401E437e446B5D28fE4EeB3,5000000000000000000
4812,12407122.0,417141675863306513169335,6.577985802808978e+17,1.0565751605365859e+18,90943771338626432331493,,,,,,,,,,,0xCD63B4CF255C95B14988c5eEC7156d6C2d60eD1e,100000000000000000000,493200233720.0,,,,0xCD63B4CF255C95B14988c5eEC7156d6C2d60eD1e,0x70e36f6BF80a52b3B46b3aF8e106CC0ed743E8e4,100000000000000000000,,,,,,,,
4813,12407151.0,417241675863306513169335,7.568993059198512e+16,1.0565760398942305e+18,90943847028557024316609,,,,,,,,,,,0x46EEA8D5b37D2Db51f35c1bC8C50CBf80fb0fFE5,4411462567014647383,21757341256.0,,,,0x46EEA8D5b37D2Db51f35c1bC8C50CBf80fb0fFE5,0x70e36f6BF80a52b3B46b3aF8e106CC0ed743E8e4,4411462567014647383,,,,,,,,
4814,12407224.0,417246087325873527816718,1.9052896794470054e+17,1.0565782534397206e+18,90944037557524969017151,,,,,,,,,,,0x8c1194174aB1cf585d5189e3A6aA52cc9BaE78E4,20670970000000000000,101949232226.0,,,,0x8c1194174aB1cf585d5189e3A6aA52cc9BaE78E4,0x70e36f6BF80a52b3B46b3aF8e106CC0ed743E8e4,20670970000000000000,,,,,,,,
4815,12407423.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0xD4755a84419525F1702087F06Cb6c6d5387b07E2,0x2A54fe5d44E798c40401E437e446B5D28fE4EeB3,10000000000000000000
4816,12407498.0,417266758295873527816718,7.151190111842135e+17,1.0565865616171023e+18,90944752676536153230655,,,,,,,,,,,,,,0x8c1194174aB1cf585d5189e3A6aA52cc9BaE78E4,25000000000000000000,123299879545.0,0x70e36f6BF80a52b3B46b3aF8e106CC0ed743E8e4,0x8c1194174aB1cf585d5189e3A6aA52cc9BaE78E4,25000000000000000000,,,,,,,,
4817,12407505.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0xD4755a84419525F1702087F06Cb6c6d5387b07E2,0x2A54fe5d44E798c40401E437e446B5D28fE4EeB3,30000000000000000000
4818,12407544.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0xD4755a84419525F1702087F06Cb6c6d5387b07E2,0x2A54fe5d44E798c40401E437e446B5D28fE4EeB3,50000000000000000000
4819,12407589.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0xD4755a84419525F1702087F06Cb6c6d5387b07E2,0x2A54fe5d44E798c40401E437e446B5D28fE4EeB3,50000000000000000000
4820,12407746.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x5C06Ade787DC7F631185ce481a1767E6159B0642,0x43834e0754dA03E1D4D6a7CD47dC9F744bD7aF61,350000000000000000
4821,12407766.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0xD4755a84419525F1702087F06Cb6c6d5387b07E2,0x2A54fe5d44E798c40401E437e446B5D28fE4EeB3,25000000000000000000
4822,12407800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0xC28E63CC39E8d0Aa4a3Cecb4A9d353426B8Dfe74,0xE1545091A90d6df9e8150240dF2119da051712B7,2000130000000000000
4823,12407828.0,417241758295873527816718,8.61313788442514e+17,1.0565965682700143e+18,90945613990324595744678,,,,,,,,,,,,,,0x8c1194174aB1cf585d5189e3A6aA52cc9BaE78E4,25680000000000000000,126653474987.0,0x70e36f6BF80a52b3B46b3aF8e106CC0ed743E8e4,0x8c1194174aB1cf585d5189e3A6aA52cc9BaE78E4,25680000000000000000,,,,,,,,
4824,12407949.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x0b3445E41094Ca980b0313D5f0079B35162ab974,0xd932CF63184C050bE63b2A95e0fCd64a35d2DB2E,1060167935877365782
4825,12408117.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0xE1654FC4C393D4cD26B33d02496F4Aa67DCbe96A,0x9729D60519d4d2ee93cEE1929DfbF91fa9C5B0d8,7000000000000000000
4826,12408245.0,417216078295873527816718,1.0884405321139359e+18,1.0566092136575217e+18,90946702430856709680509,,,,,,,,,,,0x8c1194174aB1cf585d5189e3A6aA52cc9BaE78E4,20650430000000000000,101847527667.0,,,,0x8c1194174aB1cf585d5189e3A6aA52cc9BaE78E4,0x70e36f6BF80a52b3B46b3aF8e106CC0ed743E8e4,20650430000000000000,,,,,,,,
4827,12408414.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0xBBcD80AB5415cA6752c1394F52911F26c6DDe021,0xf60c2Ea62EDBfE808163751DD0d8693DCb30019c,273003327570000000000
4828,12408825.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x85df17b3Fb52291840Ba1B2dd7f3b4dC2CEdD9Fb,0xf60c2Ea62EDBfE808163751DD0d8693DCb30019c,8000000000000000000
4829,12409163.0,417236728725873527816718,1.138049127006775e+18,1.0566370517618964e+18,90949098571039940162829,,,,,,,,,,,,,,0xb33914cc54733771dcfE5cAA3206d3296ADA9B64,1921306222260308977,9475812146.0,0x70e36f6BF80a52b3B46b3aF8e106CC0ed743E8e4,0xb33914cc54733771dcfE5cAA3206d3296ADA9B64,1921306222260308977,,,,,,,,
4830,12409583.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x887B30b4f7B21C8272D5f20720703003A200D8f7,0xb0F3E13aBD96711cEffC01a22a88AA4bF81d9783,12000000000000000000
